category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Networking & Smart Home,access_point,Mainstream,New,True,Current-Gen,Ubiquiti,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,,,Dual-Band,True,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U6-Pro-US,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Ubiquiti UniFi 6 Pro Access Point | US Model, Wireless | PoE Adapter not Included (U6-Pro-US)",1489.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,1.0,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother TN436BK Super High Yield Toner-Retail Packaging , Black",1490.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,gpt-4o-mini,"LISEN for 15W MagSafe Car Mount Charger, [Safer & Faster] Vent Magnetic Wireless Car Charger, Car Vent Phone Mount Charger 17X Strong Fits iPhone 16 Pro Max 15 14 13, Samsung with MagSafe Case, Black",1491.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,AMD,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 7 5700G,,,,,Gen4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"AMD Ryzen™ 7 5700G 8-Core, 16-Thread Desktop Processor with Radeon™ Graphics",1492.0,
Displays & Mounting,mount_stand,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk_arm,Fixed,1.0,10.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Height Adjustable Rectangular Computer Monitor Riser Desk Stand with Storage for Reduced Neck Strain - Fits Monitors, Laptops Up to 22lbs, Black",1493.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"EPSON 202 Claria Ink High Capacity Black & Standard Color Cartridge Combo Pack (T202XL-BCS) Works with WorkForce WF-2860, Expression XP-5100",1494.0,
PC Components (Core),ram,Mainstream,New,True,Current-Gen,CORSAIR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,32.0,,DDR5,,,,,,,,,Vengeance DDR5,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,CORSAIR Vengeance DDR5 RAM 32GB (2x16GB) 6000MHz CL30-36-36-76 1.40V Intel XMP Desktop Computer Memory - Black (CMK32GX5M2B6000C30),1495.0,
Audio & Media Systems,soundbar,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,11.1.4,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Samsung HW-Q990C 11.1.4ch Soundbar w/Wireless Dolby Audio, Rear Speakers Included w/Q-Symphony, SpaceFit Sound Pro, Adaptive Sound, Game Mode Pro, Airplay 2, AVA, Alexa Built-in",1496.0,
PC Components (Core),ssd_internal,Mainstream,New,False,Current-Gen,PNY,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen3,,,,1024.0,Gen3,,,,,,,,,CS1030,,,,,,,,,M.2 NVMe PCIe Gen3 x4,,,,,,,,,NVMe,,gpt-4o-mini,PNY CS1030 1TB M.2 NVMe PCIe Gen3 x4 Internal Solid State Drive (SSD) - M280CS1030-1TB-RB,1497.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"EPSON 542 EcoTank Ink Ultra-high Capacity Bottle Black (T542120-S) Works with EcoTank Pro ET-5150, ET-5170, ET-5180, ET-5800, ET-5850, ET-5880, ET-16600, ET-16650",1498.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Insta360,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Insta360 3m 9.8ft Extended Edition Selfie Stick for X4, X3, ONE RS, ONE X2, ONE R, ONE X, ONE Action Camera",1499.0,
Accessories,protection_case,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPad Pro 11-inch,,,,,,,,gpt-4o-mini,"Logitech Combo Touch iPad Pro 11-inch (1st, 2nd, 3rd, 4th gen - 2018, 2020, 2021, 2022) Keyboard Case - Detachable Backlit Keyboard, Click-Anywhere Trackpad - Oxford Gray; USA Layout",1500.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,0.95,,,,A4,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon 7981A004 Photo Paper Plus, Matte, 8-1/2 x 11 (Pack of 50 Sheets)",1501.0,
PC Components (Core),ram,Mainstream,New,True,Current-Gen,CORSAIR,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR5,,,32.0,,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6000MHz CL30-36-36-76 1.40V AMD EXPO Intel XMP Desktop Computer Memory - Gray (CMH32GX5M2B6000Z30K),1502.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Laser,False,False,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 17A Black Toner Cartridge | Works with HP LaserJet Pro M102 Series, HP LaserJet Pro MFP M130 Series | CF217A",1503.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Laser,False,False,A4,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 94A Black Toner Cartridge | Works with HP LaserJet Pro M118 Series; HP LaserJet Pro MFP M148, M149 Series | CF294A",1504.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy Buds 3,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Samsung Galaxy Buds 3 Wireless Earbud Headphones - Silver,1505.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.95,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Printable Return Address Labels with Sure Feed, 0.5"" x 1.75"", White, 8,000 Blank Mailing Labels (05167)",1506.0,
Displays & Mounting,tv,Mainstream,New,False,Current-Gen,VIZIO,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,WiFi_6E_AXE,,,Dual-Band,,,,WiFi,,50.0,4K_UHD,QLED,120.0,True,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,M50QXM-K01,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VIZIO 50-inch Quantum Pro 4K 120Hz QLED HDR10+ Smart TV with Dolby Vision, Active Full Array, 240Hz @ 1080p PC Gaming, WiFi 6E, Apple AirPlay, Chromecast Built-in, M50QXM-K01, 2023 Model",1508.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,RØDE,0.95,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.5mm, USB",,,,,,,,,,,gpt-4o-mini,"RØDE VideoMic GO II Helix | Ultra-Compact On-Camera Shotgun Microphone with Both 3.5mm and USB Outputs for Filmmaking, Content Creation, Podcasting and Video Calls (3rd Gen)",1509.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,adidas,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"adidas Unisex Kid's Creator Laptop Backpack for Women and Men, Comfortable and Durable Small Athletic Bag, Camouflage Carbon/Black/Impact Orange, One Size",1510.0,
Mobile Devices,smartwatch,Mainstream,New,False,Current-Gen,Blackview,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Blackview 2025 Smart Watch (Answer/Make Calls), Fitness Watch for Men and Women with Heart Rate/SpO2/Sleep Monitor/2 Straps, 100+ Sports Modes, IP68 Waterproof Activity Tracker for Android/iPhone",1511.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,1.0,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MF753Cdw, MF751Cdw, LBP674Cdw",,,,,,,,gpt-4o-mini,"Canon Genuine 069 Black Toner Cartridge High Capacity Compatible with MF753Cdw, MF751Cdw, LBP674Cdw",1512.0,
"Cameras, Photography & Video",camera,Mainstream,New,False,Current-Gen,Fujifilm,0.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Fujifilm Disposable QuickSnap Waterproof Pool Underwater 35mm Camera, Pack of 2",1513.0,
"Cameras, Photography & Video",cinema_camera,Mainstream,New,True,Current-Gen,SONY,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APS-C,4K,,,,,,,,,,,,,,,,,,,,,,FX30,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,SONY Cinema Line FX30 Super 35 Camera,1515.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Dell,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6E_AXE,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,i5-1335U,,,32.0,1024.0,DDR5,,,,,,,,,Latitude 3550,,,,,,,,,USB4 Type-C,,,,,,,,,SSD,,gpt-4o-mini,"Dell Latitude 3550 Laptop Computer for Business and Work, 13th Gen Intel 10-Core i5-1335U (Beat i7-1255U), 32GB DDR5 RAM, 1TB PCIe SSD, 15.6"" FHD, WiFi 6E, Bluetooth 5.3, USB4 Type-C, Windows 11 Pro",1516.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Escort,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Escort Cobra Original Radar Detector EZ Mag Mount - StickyCup Silicon Suction Cup (Black) for Escort Models IX, IXC, MAX 360c, Redline EX, MAX 3 and Additional Models",1517.0,
PC Components (Core),psu,Premium,New,True,Current-Gen,CORSAIR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80_Plus_Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"CORSAIR HX1500i (2025) Fully Modular Ultra-Low Noise ATX Power Supply with 12V-2x6 Cable – ATX 3.1 & PCIe 5.1 Compliant, Cybenetics Platinum Efficiency, Fluid Dynamic Bearing Fan – Black",1518.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,VTech,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VTech Cordless Phone with DECT 6.0, Full-Duplex Speakerphone, Lighted Display, Backlit Keypad, Caller ID/Call Waiting, Volume Control, Hearing Aid Compatible, Wall Mount | VG131-11 (Black)",1519.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Wahl,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Wahl USA Stainless Steel Lithium-Ion Cordless Beard Trimmer for Men - Rechargeable All in One Men's Beard Trimmer with Rotary Ear & Nose Trimmer, & Detail Trimmer - Model 9818A",1520.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,JanSport,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"JanSport Laptop Backpack - Computer Bag with 2 Compartments, Ergonomic Shoulder Straps, 15” Laptop Sleeve, Haul Handle - Book Rucksack - Happy Hearts Pink",1521.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,ESR,0.9,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,15.0,gpt-4o-mini,"ESR for MagSafe Car Mount Charger with CryoBoost, Phone Cooling MagSafe Car Charger, Magnetic Wireless Car Charging, Air Vent/Dashboard Car Phone Holder for iPhone 16/15/14/13/12, S25, Fast Charging",1522.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,HP,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 2716570 10bII+ Financial Calculator, 12-Digit LCD",1523.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,"Sony MDR-ZX310AP ZX Series Wired On Ear Headphones with mic, Black",1524.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,ACDelco,0.95,,,,,,100.0,,,,,,,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ACDelco 100-Count Triple AAA Batteries, Maximum Power Super Alkaline Battery, 10-Year Shelf Life, Reclosable Packaging",1525.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Plantronics,0.95,,,,,,,,,,,,,,,,,,,over-ear,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-A,,,,,,M-to-M,False,,,,gpt-4o-mini,Plantronics - Blackwire 3220 - Wired Dual-Ear (Stereo) Headset with Boom Mic - USB-A to connect to your PC and/or Mac,1526.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,True,False,A4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP OfficeJet 200 Wireless Mobile Printer - Black, Battery included (CZ993A)",1527.0,
Audio & Media Systems,soundbar,Mainstream,New,True,Current-Gen,Sonos,0.9,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sonos Ray - Compact Soundbar for TV and Music - Black,1528.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,NEEWER,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"NEEWER Triple Suction Cup Car Mount Kit with 2in1 Extension Pole/Selfie Stick, Quick Release Outside Windshield Magic Arm Camera Mount with Action Camera Adapter Compatible with GoPro Insta360, CA065",1529.0,
Networking & Smart Home,router,Enterprise/Professional,New,True,Cutting-Edge,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,BE3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS RT-BE58U WiFi 7 BE3600 AiMesh Extendable Router, 4K-QAM, MLO, AI Detection 2.5G Port, Four 1G Ports, Commercial-Grade Network Security, Parental Control, IoT Network, Kid’s Network, VPN Network",1530.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Ultimate Ears,0.95,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Ultimate Ears Boom 4 Portable Waterproof Bluetooth Speaker with 360-Degree Immersive Sound, Outdoor Floating Speaker, 15-Hour Battery, 147ft Range - Black",1531.0,
Audio & Media Systems,soundbar,Mainstream,New,False,Current-Gen,TCL,0.95,,,,,,,,,,,,,,2.1,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TCL S55H S Class 2.1 Channel Sound Bar with Dolby Atmos, DTS Virtual:X, Wireless Subwoofer, Bluetooth Music Streaming, and Auto Room Calibration",1532.0,
Mobile Devices,smartwatch,Mainstream,New,True,Current-Gen,Garmin,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lily 2,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Garmin Lily 2, Small and Stylish Smartwatch, Hidden Display, Patterned Lens, Up to 5 Days Battery Life, Coconut",1533.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Epson,0.95,Inkjet,True,True,A4,15.0,3.0,False,,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Epson EcoTank ET-2980 Wireless All-in-One Color Supertank Printer with up to 3 Years of Ink, Refillable Tanks, Perfect for Home, 15 PPM, 1.44"" Color Screen, Auto 2-Sided Printing - Black",1534.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Fujifilm,0.9,,True,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Fujifilm Instax Square Twin Pack Film - 20 Exposures,1535.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,UNIDEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"UNIDEN R4 Extreme Long-Range Laser/Radar Detector, Record Shattering Performance, Built-in GPS w/AUTO Mute Memory, Voice Alerts, Red Light & Speed Camera Alerts, Multi-Color OLED Display, Black",1536.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,Peak Design,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Peak Design Capture Camera Clip V3, Black with Plate, Holds DSLR, Compact and Point and Shoot Bodies, Secure, Stable and Accessible, Attaches to Straps and Belts, Quick Release, 200 lb Capacity",1537.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,,True,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 508A Cyan, Magenta, Yellow Toner Cartridges (3-pack) | Works with HP Color LaserJet Enterprise M552, M553, HP Color LaserJet Enterprise MFP M577 Series | CF360AM",1538.0,
"Cameras, Photography & Video",mirrorless_dslr,Mainstream,New,True,Current-Gen,Sony,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,,,,,,,,,,APS-C,4K,False,,26.0,,,,,,,,,,,,,,,,,,,Alpha 6700,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sony Alpha 6700 – APS-C Interchangeable Lens Camera with 26 MP sensor, 4K video, AI-Based Subject Recognition, Log Shooting, LUT Handling and Vlog Friendly Functions",1539.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Marshall,0.95,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Marshall Major V On-Ear Bluetooth Headphone, Black",1540.0,
Computers & Gaming,laptop,Premium,New,True,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6E_AXE,,,,,,,,,14.0,FHD_1080p,,,,,,,,,,,,,5.0,,,,,Intel Core Ultra 5 125U,,,32.0,1024.0,DDR5,,,,,,,,,ThinkPad T14 Gen 5,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo ThinkPad T14 Gen 5 Business Laptop (14"" FHD+, Intel Core Ultra 5 125U (>i7-1355U), 32GB DDR5 RAM, 1TB SSD), Backlit, Fingerprint, 5MP Webcam, 3-Year Warranty, Wi-Fi 6E, Win 11 Pro, 2025 AI PC",1541.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoom,5.6,,,,,,,,,,,,,,,,RF100-400mm,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Canon RF100-400mm F5.6-8 is USM Black,1542.0,
Audio & Media Systems,excluded,Mainstream,New,True,Current-Gen,Elgato,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Elgato Key Light - Professional 2800 lumens Studio Light with desk clamp for Streaming, Recording and Video Conferencing, Temperature and Brightness app-adjustable on Mac, PC, iOS, Android",1543.0,
Computers & Gaming,laptop,Premium,Renewed/Refurbished,True,Current-Gen,Apple,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,Apple M1,,,8.0,512.0,,,,,,,,,,MacBook Pro,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Apple Late 2020 MacBook Pro with Apple M1 Chip, 13-inch, 8GB RAM, 512GB SSD, Space Gray (Renewed)",1544.0,
"Cameras, Photography & Video",video_conf_system,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Logitech MeetUp Video Conferencing System, Ultra HD 4K/1080p/720p, 3 Microphones/Adjustable Speakers, Wide Field of View 120°, PC/Mac/Laptop/Macbook/Tablet - Black",1545.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Philips,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Philips LTE Filter for TV Antenna, Filters 4G 5G LTE Signal to Reduce Interference and Pixilation for Clear Digital HD TV Reception, Frequency Range 5-608 MHz, Indoor Outdoor Installation, SDW1520/27",1546.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,Marshall,0.95,,,,,,,,,,,,,,2.0,20.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",1547.0,
