category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Peripherals & Input,keyboard,Mainstream,New,False,Current-Gen,Dell,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Dell Keyboard,1711.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,0.95,,True,,,,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother Genuine LC3013BK, LC30133PKS High Yield Black, Cyan, Magenta and Yellow Ink Cartridge Set, LC3013",1712.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,GoPro,0.9,,,,,,,,,,,,,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,GoPro Rechargeable Enduro Battery (MAX) - Official Accessory,1713.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,4.0,64.0,,,,,,,,,,Galaxy Tab A9,LTE/4G,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy Tab A9 4G LTE (64GB, 4GB, Cellular) 8.7"" Android Tablet, Octa-core (6nm), Dual Speakers (International Model Fully Unlocked for US & Global) X115 (w/ 15W Fast Charger, Silver)",1714.0,
Audio & Media Systems,amplifier,Mainstream,New,False,Current-Gen,Kicker,0.9,,,,,,,,,,,,,,4.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Kicker 46CXA3604 CXA3604-4x90-Watt 4-Channel Full-Range Amp,1715.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.95,,,,,,16.0,,,,,,,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",1716.0,
Peripherals & Input,mouse,Mainstream,New,False,Current-Gen,"LOGITECH, INC.",0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"A better mix of precision and comfort with scrolling designed for Web use. - LOGITECH, INC. M325 Wireless Mouse, Right/Left, Blue",1717.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Sennheiser,0.95,,,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sennheiser HD 25 Monitor Headphones with Headphone Case & Padded Holder Bundle,1718.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,Laser,False,False,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 58X Black High-Yield Toner Cartridge 2-Pack | Original Cartridge | Compatible Laserjet Enterprise M406dn, Enterprise MFP M430f, Pro M404 Series, M428 Series | CF258X | Each Cartridge",1719.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,AMD Ryzen 5 5625U,,,16.0,512.0,,,,,,,,,,IdeaPad Slim 3,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad Slim 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5625U, 16GB RAM, 512GB SSD, Backlit KB, SD Card Reader, Bundle with UC310 64GB USB Flash Drive",1720.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i3-1215U,,,36.0,2048.0,,,,,,,,,,Vivobook,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS Vivobook 17.3'' FHD Laptop, Intel Core i3-1215U, 36GB RAM, 2TB SSD, Webcam, Touchpad, HDMI, Wi-Fi, Windows 11 Home, Blue, Bundle with PCO Notebook Folding Radiator, Laptop Cooler",1721.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,16.0,512.0,,,,,,,,,,V15 Gen 4,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Gen 4 Laptop, 15.6” FHD, Octa-Core Intel Core i5-13420H, 16GB RAM, 512GB SSD, Windows 11 Home – Slim, Fast, and Ready for Work or Study, School and Office, PCO Foldable Laptop Cooler",1722.0,
PC Components (Core),hdd_internal,Mainstream,New,False,Current-Gen,Seagate,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IronWolf,,,,10922.0,,,,,,,,,,IronWolf 12TB,,,,,,,,,SATA 6Gb/s,,,,,,,,,HDD,,gpt-4o-mini,Seagate IronWolf 12TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage (ST12000VNZ008/ST12000VN0008),1723.0,
Accessories,cable,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,USB-C to Lightning,,,,,,M-to-M,,,,,gpt-4o-mini,"LISEN USB C to Lightning Cable, 240W 4 in 1 Charging Cable 6.6FT, Chubby USB A/C to C/Lightning with Light for iPhone 16e 15 14 Pro/MacBook Air 17/iPad/Samsung/Switch 2, Multi Chargers for All Devices",1724.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,AINOPE,0.95,,,,,,,,,,,,90.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,Metal,,,,M-to-F,,2.0,,90.0,gpt-4o-mini,"AINOPE 90W USB C Car Charger Fast Charging,[Smallest Metal] Car Charger USB C PD45W+QC3.0 Dual Port Cigarette Lighter USB C Charger Car Charger for iPhone 16 Pro Max Plus 15 14 13 iPad Samsung, Black",1725.0,
PC Components (Core),ssd_internal,Mainstream,New,True,Current-Gen,WD_BLACK,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen4 PCIe,,,,2048.0,Gen4,,,,,True,,,,SN850X,,,,,,,,,M.2 2280,,,,,,,,,NVMe,,gpt-4o-mini,"WD_BLACK 2TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS200T2X0E",1726.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,Corsair,0.9,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Corsair RS120-R ARGB 120mm PWM ARGB Reverse Fans – Reverse Rotor, +5V ARGB Connections, Eight RGB LEDs, High Static Pressure, Daisy-Chain, Magnetic Dome Bearing, Zero RPM Mode – Triple Pack – Black",1727.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.9,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,WiFi_6_AX,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel Core,,,12.0,628.0,,,,,,,,,,IdeaPad,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad Laptop for Business Student 2025, 15.6"" Display, 12GB RAM +1.1GB Storage (500GB SSD +128GB eMMC +500GB Ext), Dual Intel Core Processor, WiFi 6, HubxcelAccessory, Office 365 1 Yr, Win 11",1728.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Intel Dual Core,,,12.0,884.0,,,,,,,,,,IdeaPad,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad Laptop Business Student 2025, 14 Inch Display, Intel Dual Core Processor, 12GB RAM + 884GB Storage (256GB SSD +128GB eMMC +500GB Ext), 11HRs, HubxcelAccessory, Office 365 1 Yr, Win 11",1729.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Intel Celeron,,,4.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 2023 Newest 14"" HD Ultral Light Thin Laptop, Quad-Core Intel Celeron Processor, 4GB RAM, 128GB (64GB eMMC+ 64GB SD), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, White",1730.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13th Gen Intel CPU,,,16.0,628.0,,,,,,,,,,HP 14 Laptop,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 14 Laptop Student Business 2025 Flagship Computer, AI Copilot, 4-Core 13th Gen Intel CPU, 16GB RAM 628GB Storage (128GB UFS+500GB Ext) 1-Yr Office 365 Long Battery HubxcelAccessory Win 11S Lavender",1731.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,AMD Ryzen 7 7730U,,,32.0,1024.0,,,,,,,,,,Inspiron 15 3535,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Dell Inspiron 15 3535 Touchscreen Laptop Computer for Business Student, 32GB RAM, 1TB SSD, Windows 11 Pro, AMD Ryzen 7 7730U, 15.6"" WVA LED FHD Anti-Glare Display, Numeric Keypad, with Accessories",1732.0,
PC Components (Core),ssd_internal,Mainstream,New,True,Current-Gen,WD_BLACK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen4 PCIe,,,,4096.0,Gen4,,,,,,,,,SN850X,,,,,,,,,M.2 2280,,,,,,,,,NVMe,,gpt-4o-mini,"WD_BLACK 4TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS400T2X0E",1733.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,16.0,2048.0,,,,,,,,,,V15,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Business Laptop, 15.6” 1080p Full HD Display, Octa-Core Intel Core i5-13420H (Beat AMD Ryzen 7 7730U), 16GB RAM, 2TB SSD, Windows 11 Pro, Grey, PCO Laptop Cooler",1734.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,40.0,1024.0,,,,,,,,,,V15 Gen 4,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 Gen 4 Laptop, 15.6” FHD, Octa-Core Intel Core i5-13420H, 40GB RAM, 1TB SSD, Windows 11 Home – Slim, Fast, and Ready for Work or Study, School and Office, PCO Foldable Laptop Cooler",1735.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,AMD Ryzen 5 5625U,,,16.0,1024.0,,,,,,,,,,IdeaPad Slim 3,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad Slim 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5625U, 16GB RAM, 1TB SSD, Backlit KB, SD Card Reader, Bundle with UC310 64GB USB Flash Drive",1736.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Energizer,0.9,,,,,,,,,,,,55.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer EN55-12IT, 12 Volt 55 Amp Hr, Long Lasting Sealed Lead Acid AGM Rechargeable Battery Ideal for Use in Electric Scooters, Wheelchairs, Emergency Lighting, Backup Power, and More",1737.0,
Computers & Gaming,laptop,Premium,New,True,Current-Gen,ASUS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,QHD_1440p,,,,,,,,,,,,,,,,,,Ryzen 9-9955HX,,,64.0,2048.0,DDR5,,,,,True,,,,ROG Strix G16,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS ROG Strix G16 Gaming Laptop, AMD Ryzen 9-9955HX, 64 GB DDR5 RAM, 2 TB PCIe SSD, 16"" 2.5K (2560x1600) Display, Nvidia G-Force RTX 5070Ti, Backlit Chiclet Keyboard RGB, W11 Pro, Eclipse Gray",1738.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,16.0,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core Ultra 5 125U,,,32.0,1024.0,DDR5,,,,,,,,,ThinkPad E16 Gen 2,,,,,,,,,,,,,,,,,,SSD,,gpt-4o-mini,"Lenovo ThinkPad E16 Gen 2 Business AI Laptop (16"" FHD+ Anti-Glare, Intel Core Ultra 5 125U (> i7-1355U), 32GB DDR5 RAM, 1TB SSD) Fingerprint, Backlit, Thunderbolt 4, Ethernet, Win 11 Pro, 2025, Black",1739.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,Tilta,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Tilta Hydra Alien Mini Electronic Suction Cup Kit - Titanium Gray | Compatible with DJI Pocket 3, and Other Action cams/Smartphones | Hydraulic Damping | Adjustable Arm",1740.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,AT&T,0.9,,,,,,,,,,,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"AT&T Essentials 15W Bluetooth Speaker – Ultra-Compact Wireless Speaker with LED Light Effects, 15H Playtime, IPX5 Water-Resistant – Home/Kitchen/Office/On-The-go (Black)",1741.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,JLab,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"JLab Epic Open Sport Earbuds, Black, Wireless Open-Ear Audio Freedom Effortless Fit, Safe Listening, Bluetooth Multipoint, Customize with The App",1742.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,GODOX,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,GODOX SK400II-V (New Upgrade) 400Ws Bowens Mount Photo Studio 2.4GHz GN65 Built-in LED Modeling Lamp 5600±200K Strobe Light Photography Lamp for Product/Wedding/Portrait,1743.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,iOttie,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,iOttie Velox Pro MagSafe Compatible Dash & Windshield Car Mount with Wireless Charging & CryoFlow™ Cooling Compatible with MagSafe Phones Including iPhone 12/13/14/15/16 Series (Car Charger Included),1744.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,130.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,"iPhone, Galaxy, iPad, MacBook",,,M-to-F,,,,130.0,gpt-4o-mini,"UGREEN 130W USB C Car Charger, Type C Car Charger Adapter Compatible with iPhone 16 16 Plus 16 Pro 16 Pro Max 15 14 13 12, Galaxy S24 S23 Ultra, iPad, MacBook, and More",1745.0,
Peripherals & Input,keyboard,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Razer Huntsman V3 Pro Mini 60% Esports Gaming Keyboard: Analog Optical Switches Snap Tap - Rapid Trigger - Adjustable Actuation - Dual-Purpose Mod Keys - Doubleshot PBT Keycaps - White,1746.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,1.0,,False,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Brother TN660 (TN-660) High Yield Black Toner Cartridge, 3-Pack",1747.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,Intel Core i5-13420H,,,16.0,512.0,,,,,,,,,,V15 G4,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo V15 G4 Laptop, 15.6’’ FHD Display, Intel Core i5-13420H (Beat i7-1260U), 16GB RAM, 512GB SSD, Business & Student Laptop for Office, School, Home Use, Win 11 Home, Grey, with PCO Laptop Cooler",1748.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Ryzen 5 7530U,,,16.0,1024.0,,,,,,,,,,255 G10,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 255 G10 Laptop, 15.6"" FHD Display, AMD Ryzen 5 7530U, 16GB RAM, 1TB SSD, Windows 11 Pro, Business Laptop for Office, School, and Daily Use, Work and Entertainment, Silver",1749.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,DEWALT,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"DEWALT Heavy Duty Bluetooth Neckband Headphones, Wireless Around The Neck Earbuds w/ 30H Runtime + Noise Isolation, Secure Magnetic Wireless Earbuds, Jobsite Pro Built-in Mic Bluetooth Headsets",1750.0,
PC Components (Core),ssd_internal,Mainstream,New,False,Current-Gen,XPG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCIe Gen4,,,,4096.0,Gen4,,,,,,,,,GAMMIX S70 Blade,,,,,,,,,,,,,,,,,,NVMe,,gpt-4o-mini,"XPG 4TB GAMMIX S70 Blade PCIe Gen4 M.2 2280 Internal Gaming SSD Up to 7,400 MB/s - Works with PlayStation 5/ PS5 (AGAMMIXS70B-4T-CS)",1751.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Quad-Core Intel CPU,,,16.0,628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 14"" Laptop 2025 Business Student Slim Computer, Lifetime MS Office, Copilot AI, Quad-Core Intel CPU, 16GB RAM, 628GB Storage (128GB UFS+500GB Ext), MarxsolAccessory, Wi-Fi 6, Win 11 Pro, Lavender",1752.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Walker's,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Walker's Shooting Ear & Hearing Protection Sport Electronic Bluetooth Rechargeable ATACS Wireless Earbuds,1753.0,
Peripherals & Input,excluded,Mainstream,New,False,Current-Gen,BLACK+DECKER,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"BLACK+DECKER Laptop Stand for Computer Desk, Ergonomic Laptop Stand for Desk, Lap top Riser Compatible with MacBook Notebook, Lap top Holder, Durable Aluminum Computer Riser Accessories, Silver",1754.0,
Peripherals & Input,sd_card,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,microSDXC,,,,,,,,,Flash,,gpt-4o-mini,"Samsung PRO Ultimate microSD Memory Card + Adapter, 256GB microSDXC, Up to 200 MB/s, 4K UHD, UHS-I, Class 10, U3,V30, A2 for GoPRO Action Cam, DJI Drone, Gaming, Phones, Tablets, MB-MY256SA/AM",1755.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,DEWALT,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"DEWALT Heavy Duty 2-in-1 Neckband Bluetooth Headphones w/Built-in Speakers, Jobsite Wearable Speaker & Around Neck Headphones, Wireless Bluetooth Headset, 60+ Hrs Hands-Free Music/Calls, Carry Pouch",1756.0,
"Cameras, Photography & Video",microphone,Mainstream,New,False,Current-Gen,GODOX,0.95,,,,,,,,,,,,,,,,,,,,lavalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GODOX 【2025 Latest Model】 Virso S M2 Wireless Lavalier Microphone System, Mic Kit for Sony Camera with Sony Hot Shoe,2.4GHz Dual Channel Screen Rotation Noise Cancelling for Interview,Beginners",1757.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,Skullcandy,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Skullcandy Method 360 ANC Wireless Earbuds, Sound by Bose, Bluetooth Headphones, Premium Noise Cancelling, Up to 40 Hrs Battery, Sweat and Water Resistant, Microphone for iPhone Android - Bone",1758.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,Intel N6000,,,36.0,2048.0,,,,,,,,,,IdeaPad 2025,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo IdeaPad 2025 Family Laptop, 15.6"" FHD Screen, Intel N6000 CPU, 36GB RAM, 2TB SSD + 128GB eMMC, 10HR Battery, Win11, 1Yr ADP + Office 365 with 1TB Cloud, Laptop Cooler Bundle, Everyday Use",1759.0,
PC Components (Core),ssd_internal,Mainstream,New,True,Current-Gen,WD_BLACK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gen4 PCIe,,,,8192.0,Gen4,,,,,True,,,,WDS800T2X0E,,,,,,,,,M.2 2280,,,,,,,,,NVMe,,gpt-4o-mini,"WD_BLACK 8TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,200 MB/s - WDS800T2X0E",1760.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,DEWALT,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"DEWALT Heavy Duty Bluetooth Jobsite Pro X2 ANC True Wireless Earbuds, Active Noise Cancelling Work Earbuds, Turn Dial Controls, 10Hr Runtime (40+ w/Case), 4 EQ Modes, IP54",1761.0,
