product_title,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,product_category,product_segment,log_original_price,log_purchased_last_month,log_total_reviews,extracted_brand
"Samsung Galaxy Official USB-C to C Data Cable, 1.0m, Black",4.5,No Badge,Organic,1,0,0,0.52,"Chargers, Adapters & Cables",Media,2.8627721462977607,6.2166061010848646,9.085910293598008,Samsung
"ARKON Mounts - Heavy-Duty Tablet Mount | Secure Drill Base for Cars, Walls, and Tables | Adjustable Arm Ensures Perfect Positioning | Universal Tablet Stand and Holder | Great for iPad Wall Mount",4.5,No Badge,Organic,1,1,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.4008639927609177,5.707110264748875,7.660114319173928,Vivo
"Uniden Bearcat SR30C, 500-Channel Compact Handheld Scanner, Close Call RF Capture, Turbo Search, PC programable, NASCAR, Racing, Aviation, Marine, Railroad, and Non-Digital Police/Fire/Public Safety",4.0,No Badge,Organic,1,0,0,0.05,Computer Peripherals,Media,4.875120984409557,4.61512051684126,7.970740390007095,Canon
"UGREEN Revodok 7 in 1 USB C Hub Gigabit Ethernet Adapter 4K@60Hz HDMI, 100W PD Charging, USB A Data Ports, SD/TF Card Reader Compatible with Mac M1, M2, M3, iPad, iPhone 15 Pro/Pro Max, Steam Deck",4.5,No Badge,Organic,1,1,0,0.28,Computer Peripherals,Media,3.7133281345162463,5.707110264748875,8.981304494957135,Apple
"Cerama Bryte 1 x Scraper & 1 x Pad Kit Cooktop and Stove Top Cleaner for Glass - Ceramic Surfaces, 2 Piece Set",4.5,No Badge,Organic,1,1,0,0.0,PC Components,Baja,2.196112848483529,6.90875477931522,8.799058378546453,Vivo
"UBeesize Starlink Mini Tripod Mount Kits, Adjustable Height and Angle Tripod Mounting kit with Pipe Adapter Compatible with Starlink Mini Satellite for Camping and RV Travel",4.4,No Badge,Organic,1,0,0,0.17,Small Gadget Accessories (Cases & Protectors),Media,3.7534960971999087,5.707110264748875,4.127134385045092,Vivo
"Garmin dēzl OTR1010 10"" GPS Truck Navigator - Custom Routing, Birdseye Satellite View & Truck/Trailer Services",4.5,No Badge,Organic,1,0,0,0.22,Networking,Alta/Premium,6.803494158767612,3.9318256327243257,5.187385805840755,Texas
HP 05X Black High-yield Toner Cartridge | Works with HP LaserJet P2055 Series | CE505X,4.3,No Badge,Organic,1,0,0,0.22,"Office Supplies, Ink & Toner",Media,5.779168201562091,4.61512051684126,5.802118375377063,Hp
"Amazon Basics High Speed Mini HDMI (Source) to HDMI (Display) Cable, 1.8 m, Black",4.6,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Baja,2.0781907597781832,6.2166061010848646,10.416520737844118,Amazon
"Pyle Stereo Amplifier Audio Receiver with Remote Control - Bluetooth Streaming, MP3/USB/SD/FM Radio, 2.0 Channel HiFi Sound System with RCA/Aux Inputs, Microphone & Headphone Jacks, Adjustable Bass",4.2,Amazon's,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.418720118610357,5.303304908059076,7.261225091971921,Roku
Poly (Plantronics + Polycom) OBiWiFi5G USB USB Wi-Fi Accessory for VoIP Adapters (1517-49585-001),4.5,No Badge,Organic,1,0,0,0.33,Computer Peripherals,Baja,3.433664571799657,5.707110264748875,6.400257445308821,Unknown
New Genuine Dock for ThinkPad Hybrid USB-C with USB-A Dock US 40AF0135US SD20Q13457,3.8,No Badge,Organic,1,0,0,0.12,Computer Peripherals,Media,5.181165381737178,4.61512051684126,4.04305126783455,Lenovo
"Satechi 7 in 1 USB C Hub Multiport Adapter Pro Slim, USB C Dongle, 100W Charging, 4K HDMI, USB 4, USB 3.2 Gen 2, SD/Micro Card Reader for Mac, MacBook Air/Pro M4/M3/M2/M1 - Midnight",4.4,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Media,4.3943256902608985,5.303304908059076,6.61338421837956,Microsoft
"HP 201X Black High-yield Toner Cartridges (2-pack) | Works with HP Color LaserJet Pro M252, HP Color LaserJet Pro MFP M277 Series | CF400XD",4.4,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.504884281457445,4.61512051684126,6.442540166468199,Hp
"Escort MAX 4 Radar Detector – 2X The Filtering Accuracy, AutoLearn Intelligence, Advanced Detection Range, Built-in GPS and Bluetooth Connectivity, Apple CarPlay and Android Auto Compatible",4.3,No Badge,Organic,1,0,0,0.07,Smart Home & Security,Media,5.993836731253038,4.61512051684126,4.127134385045092,Intel
"Dell Optiplex 7040 Small Form Desktop, Intel Quad Core i7 6700 3.4Ghz, 64GB DDR4, 1TB NVMe PCIe M.2 SSD, HDMI, Windows 11 Pro (Renewed)",3.9,No Badge,Organic,0,0,0,0.05,PC Components,Media,5.703782474656201,4.61512051684126,4.454347296253507,Dell
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Black",4.5,No Badge,Organic,1,1,0,0.12,Computer Peripherals,Media,4.875120984409557,5.303304908059076,5.147494476813453,Microsoft
"ESR iPad Air 13 Inch Case Keyboard (M3/M2, 2025/2024), Keyboard Case with Trackpad, Magnetic Detachable Keyboard with Backlit Keys, Fully Adjustable Portrait/Landscape Stand, Ascend Series, Black",4.3,No Badge,Organic,0,0,0,0.15,Small Gadget Accessories (Cases & Protectors),Media,4.262539022051294,5.303304908059076,7.534762657037537,Logitech
"Logitech Ergo K860 Wireless Ergonomic Keyboard with Wrist Rest - Split Keyboard Layout for Windows/Mac, Bluetooth or USB Connectivity (Renewed)",4.3,No Badge,Organic,0,0,0,0.0,Computer Peripherals,Media,4.7535901911063645,5.303304908059076,6.7226297948554485,Logitech
"Monster Rocker 270 Sport | Portable Indoor/Outdoor Wireless Speaker, 60 Watts, Up to 24 Hours Playtime, IPX4 Water Resistant, Connect to Another TWS Speaker",4.3,No Badge,Organic,1,0,0,0.0,Wearables,Media,4.6150215020384655,5.303304908059076,6.282266746896006,Jbl
"UGREEN Revodok Pro 209 USB C Docking Station, DisplayLink 9-in-1 Dual 4K@60hz Monitor Dock for MacBook & Windows with 2 DP & 2 HDMI, 10 Gbps USB C & USB-A Data Ports, 100W PD, Gigabit Ethernet",4.1,No Badge,Organic,0,1,0,0.3,Computer Peripherals,Media,5.141605075260502,4.61512051684126,6.440946540632921,Dell
Synology 2-Bay DiskStation DS225+ (Diskless),2.3,No Badge,Organic,1,0,0,0.0,Storage & Memory Cards,Media,5.831853151340319,3.9318256327243257,2.302585092994046,Crucial
CORSAIR VENGEANCE RGB PRO SL DDR4 RAM 32GB (2x16GB) 3600MHz CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory - White (CMH32GX4M2D3600C18W),4.8,No Badge,Organic,1,0,0,0.0,PC Components,Media,4.972725721023036,5.303304908059076,9.33820574297408,Intel
"Lowrance TripleShot Skimmer Transducer for Hook Reveal and HOOK2 Fish Finders, Black",4.5,No Badge,Organic,0,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.81112688587948,5.303304908059076,6.267200548541362,Duracell
"Wiremold Cable Management Kit, CordMate II, Cord Organizer and Hider, Cord Cover, Concealer, and Protector for Wall, Medium Capacity, CMK50",4.4,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.4378506993101907,5.707110264748875,8.293299358711323,Crucial
Apple Thunderbolt 4 (USB-C) Pro Cable (3 m) ​​​​​​​,4.7,Amazon's,Organic,0,0,0,0.0,"Chargers, Adapters & Cables",Alta/Premium,4.86576365274914,4.61512051684126,5.402677381872279,Apple
"Elgato Stream Deck + XLR - Audio Mixer & Controller, Rear XLR-to-USB Mic Interface, Compatible with any Mic for Podcasting, Streaming, Content Creators, dials and LCD keys, PC/Mac",4.5,No Badge,Organic,1,0,0,0.07,"Audio, Sound & Recording Gear",Media,5.707077041605631,3.9318256327243257,4.007333185232471,Lg
"Texas Instruments BAII Plus Financial Calculator, Black",4.6,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,3.609294974771094,5.303304908059076,7.566828479208331,Texas
"Intel Core i9-13900K Desktop Processor 24 cores (8 P-cores + 16 E-cores) 36M Cache, up to 5.8 GHz",4.4,No Badge,Organic,1,0,0,0.0,PC Components,Media,6.214608098422191,3.9318256327243257,7.543273346705446,Intel
"Amazfit GTR Mini Smart Watch 43mm, 14-Day Battery Life, GPS, AI Fitness App Enabled, Heart Rate & Sleep Health Monitoring, Activity Trackers and Smartwatches, Android iPhone Compatible, Black",4.2,No Badge,Organic,1,0,0,0.1,Wearables,Media,4.6150215020384655,5.303304908059076,7.200424892944957,Apple
CORSAIR Dominator Titanium RGB DDR5 RAM 64GB (2x32GB) DDR5 6600MHz CL32 Intel XMP iCUE Compatible Computer Memory - Black (CMP64GX5M2X6600C32),4.6,No Badge,Organic,1,0,0,0.07,PC Components,Media,5.814100680633255,4.61512051684126,4.59511985013459,Intel
"SANUS Height Adjustable Full Motion TV Wall Mount for 19” to 43” TVs – Raise or Lower TV 2” After Install – Maximizes Compatibility with Your Setup – 3 Step DIY w/Smooth Extension, Tilt & Swivel",4.4,No Badge,Sponsored,1,0,0,0.0,TV & Video Displays,Media,4.875120984409557,0.0,2.5649493574615367,Vivo
"Mounting Dream UL Listed TV Mount for Most 37-75 Inch TV, Universal Tilt TV Wall Mount Fit 16"", 18"", 24"" Stud with Loading Capacity 132lbs, Max Vesa 600 x 400mm, Low Profile Flat Wall Mount Bracket",4.7,No Badge,Sponsored,0,0,0,0.17,TV & Video Displays,Baja,3.610647605844363,9.210440366976515,11.621106997814756,Vivo
"SANUS Full Motion TV Wall Mount for 42” to 90” TVs up to 125lbs – Extend, Swivel, Tilting TV Mount - Easy 3 Step DIY Install w/ Included Hardware - Black Finish",4.5,No Badge,Sponsored,1,0,0,0.25,TV & Video Displays,Media,6.042609080431154,4.61512051684126,6.495265555937008,Vivo
"Kishi V3 Pro XL Gaming Controller for iPad & Android Tablets up to 13"": Full Sized TMR Thumbsticks - Dual Back Buttons - Wired & Remote Play for PC - HD Haptics - 6 Free Months of Apple Arcade",4.2,No Badge,Organic,0,0,0,0.0,Computer Peripherals,Media,5.30325515557766,4.61512051684126,4.23410650459726,Apple
"HP 304A Cyan, Magenta, Yellow Toner Cartridges (3-pack) | Works with HP Color LaserJet CM2320 MFP, HP Color LaserJet CP2025 Series | CF340A",4.6,No Badge,Organic,1,0,0,0.36,"Office Supplies, Ink & Toner",Alta/Premium,5.953217359924479,4.61512051684126,5.634789603169249,Hp
Google Nest Cam Outdoor - 1st Generation - Weatherproof Camera - Surveillance Camera with Night Vision - Control with Your Phone,4.4,No Badge,Organic,0,1,0,0.0,Cameras & Photography,Media,5.637108341388208,4.61512051684126,8.841448244098858,Roku
UGREEN Tablet Stand Holder for Desk with 360° Rotating Base Aluminum Dual Rod Support Adjustable Home Office Accessories Compatible for iPad Pro 13 12 11 Air Mini 5 4 3 Phone E-Reader Silver,4.7,No Badge,Organic,0,0,0,0.15,Tablets & E-readers (DEVICES ONLY),Baja,3.331847303527362,5.993961427306569,6.464588303689961,Vivo
"PYLE-PRO Premium Direct Injection Audio Box - Passive DI Unit Hum Eliminator w/ Input Attenuator to Connect Guitar & Bass - 1/4 Inch Impedance Transformer Connector to Balanced & Unbalanced XLR-PDC22 , Black",4.5,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Baja,3.433664571799657,5.707110264748875,7.372118028337787,Monoprice
ABB THQLSURGE2 Type 1 Surge Protective Device • Plug-On SPD with Pigtail for Power Supply Systems • Whole-Home or Office Protection • Compatible with PowerMark™ Load Centers,4.3,No Badge,Organic,1,0,0,0.11,Smart Home & Security,Media,4.510639702141858,5.303304908059076,2.3978952727983707,Unknown
100 Count Energizer Industrial EN92 Alkaline AAA 1.5v Batteries LR03,4.6,No Badge,Organic,1,0,0,0.16,Power & Batteries,Media,3.911822985425479,5.707110264748875,7.526178913346146,Duracell
"Zebra DS3678-SR Ultra-Rugged Cordless 2D/1D Barcode Scanner/Linear Imager Kit, Bluetooth, FIPS, Vibration Motor, Includes Cradle, Power Supply and Heavy-Duty Shielded 7 ft USB Cable (CBA-U42-S07PAR)",4.5,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Alta/Premium,6.320750308477328,3.9318256327243257,3.1780538303479458,Scotch
"Linksys WiFi Extender, WiFi 6 Range Booster, Dual-Band Booster, Internet Repeater, 2,000 Sq. ft Coverage, Speeds up to (AX1800) 1.8Gbps - RE7310",3.8,No Badge,Organic,1,0,0,0.0,Smart Home & Security,Media,4.3943256902608985,5.303304908059076,5.537334267018537,Scotch
"Lenovo Gen 11 ThinkPad X1 Carbon Laptop with Intel Core i7-1365U vPro Processor, 14"" WUXGA 100% sRGB Anti-Glare Touchscreen, 32GB LPDDR5 RAM, 1TB Gen4 Performance SSD, Thunderbolt, and Windows 11 Pro",4.6,No Badge,Organic,0,0,0,0.0,Laptops,Media,7.170888478512505,3.9318256327243257,3.8501476017100575,Lenovo
"Sony ZV-E10 APS-C Mirrorless Interchangeable Lens Vlogging Camera with 16-50mm Lens, Black - Bundle with 64GB SD Card, Shoulder Bag, 40.5mm Filter Kit",4.6,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,6.744059186311348,3.9318256327243257,3.555348061489413,Sony
Intel® Core™ i9-14900KS Desktop Processor 24 cores (8 P-cores + 16 E-cores),3.4,No Badge,Organic,0,0,0,0.0,PC Components,Media,6.186208623900494,0.0,4.897839799950911,Intel
"ZHIYUN CINEPEER Weebill 3E, 3-Axis Lightweight Gimbal Stabilizer for DSLR & Mirrorless Camera Canon/Sony/Panasonic/Nikon, 3KG Payload, Native Vertical Shooting, Bluetooth Shutter Control",4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.521460917862246,4.61512051684126,5.659482215759621,Canon
"Aputure Light Dome III (35.1"")",4.9,No Badge,Organic,1,0,0,0.15,TV & Video Displays,Media,5.393627546352362,4.61512051684126,3.7612001156935615,Sony
"APC UPS Battery Replacement, APCRBC133, for APC UPS Models SMT1500RM2U,SMT1500RM2UC, SMT1500RM2UNC and select others",4.4,No Badge,Organic,0,0,0,0.0,Power & Batteries,Alta/Premium,5.398117451625214,4.61512051684126,4.219507705176107,Texas
"ASUS PRIME Z890-P WIFI Z890 LGA 1851 ATX motherboard, Intel® Core™ Ultra Series 2 Ready, Advanced AI PC-ready, 14+1+1+2 power stage, DDR5, PCIe® 5.0, Thunderbolt™ 4 USB Type-C®, 4x M.2, Wi-Fi 7, 2.5Gb",4.3,No Badge,Organic,1,0,0,0.0,PC Components,Media,5.480597255807245,4.61512051684126,6.79346613258001,Lg
Texas Instruments TI-83 Plus Graphing Calculator (Renewed),4.3,No Badge,Organic,0,0,0,0.2,"Office Supplies, Ink & Toner",Media,4.453998398186353,5.303304908059076,6.648984550024776,Texas
"PGYTECH 1.8"" Wide Camera Shoulder Strap with Quick Release Plate Wide Camera Neck Straps Long for Photographers Adjustable for DSLR SLR (Night Black)",4.6,No Badge,Organic,1,1,0,0.0,Cameras & Photography,Baja,3.849083205654272,5.707110264748875,6.766191714660351,Canon
"Canon Pixma iX6820 Wireless Business Printer with AirPrint and Cloud Compatible, Black",4.1,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.525413097700675,4.61512051684126,8.33758794211651,Canon
"Nitecore NB Air 5000mAh Ultra Lightweight and Slim Power Bank, USB-C Port for Phones, Smart Watches, Earbuds, Flashlights, and Headlamps",4.1,No Badge,Organic,0,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.7123518102990793,5.707110264748875,3.784189633918261,Roku
"Retevis RT86 Professional 2 Way Radio Long Range,High Power Walkie Talkies for Adult with Shoulder Mic,Heavy Duty Two Way Radios Rechargeable,2600mAh,USB,Handheld Emergency Radio for Warehouse(4 Pack)",4.4,No Badge,Organic,1,0,0,0.1,"Audio, Sound & Recording Gear",Media,5.278063637520769,4.61512051684126,5.84354441703136,Microsoft
AMD Ryzen 5 8600G,4.8,No Badge,Organic,1,0,0,0.22,PC Components,Media,5.438079308923196,4.61512051684126,6.638567789166521,Amd
"Brady Authentic (M4C-1000-595-WT-BK) All-Weather Vinyl Labels 1 in W x 25ft Black on White. for use with BMP41, BMP51, M410, M510, and M511 Label Printers.",4.9,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.18950321539533,4.61512051684126,3.044522437723423,Scotch
OWC 32GB (2X16GB) DDR4 RAM Compatible with Synology DiskStation DS723+ and DS923+ NAS System 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade,4.7,No Badge,Organic,1,0,0,0.0,Storage & Memory Cards,Media,4.488524003868771,5.303304908059076,5.402677381872279,Owc
"FiiO K11 R2R DAC and Headphone Amplifier for Home Audio or PC, 6.35mm and Balanced 4.4mm, RCA, Coaxial, Optical, 1300mW, 384kHz/24Bit DSD256 (Silver)",4.6,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.176093233802662,4.61512051684126,4.90527477843843,Unknown
"DEWALT Heavy Duty 3-in-1 Mini Stylus Pocket Pen, Tablet Pens for iPad, EDC Touch Screen Pens, Ballpoint w/Touchscreen Tip, Keypad Tip, Compatible iPhone Stylus Pen, Extra Ink Cartridge, Gifts for Dad",4.6,No Badge,Organic,1,0,1,0.0,"Office Supplies, Ink & Toner",Baja,2.8616292890305104,6.2166061010848646,7.059617628291383,Tp-Link
GIGABYTE AERO X16; Copilot+ PC - 165Hz 2560x1600 WQXGA - NVIDIA GeForce RTX 5070 - AMD Ryzen AI 9 HX 370-1TB SSD with 32GB DDR5 RAM - Windows 11 Home - Lunar White AERO X16 2WHA3USC64DH,4.5,No Badge,Organic,1,0,0,0.17,PC Components,Alta/Premium,7.4960917926896915,0.0,2.302585092994046,Nvidia
BAOFENG USB Programming Cable CH340 Chip Compatible UV-5R Mini BF-F8HP Pro 5RM UV-32 DM32 K5PLUS GMRS GM-15PRO UV-5G Plus GM21 AR-152 UV-21R Quansheng UV-K5 8 Ham Radio Accessories,4.6,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Baja,2.1186622548331173,6.2166061010848646,7.455876687491824,Texas
"UGREEN 65W USB-C Charger Block, Nexode 3-Port Type-C GaN Charger USB C Power Adapter Fast Charging Compatible with iPhone 16/15, Galaxy S24/S23, MacBook Pro/Air, iPad Pro/Air, Pixel 9/8, Steam Deck",4.6,No Badge,Organic,1,1,0,0.41,"Chargers, Adapters & Cables",Media,3.7133281345162463,5.707110264748875,5.700443573390687,Samsung
"Bose Surround Speakers 700, Black",4.3,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Media,6.150602768446279,3.9318256327243257,7.546446273746024,Jbl
"RCA 3-Device Palm-Sized Universal Remote, Long Range IR, Replaces Most Major Remote Brands, Designed for Comfort, RCR503BE",4.1,No Badge,Organic,1,0,0,0.0,Computer Peripherals,Baja,2.2364452904895007,6.2166061010848646,8.84779106484485,Roku
SanDisk Ultra 64GB 2‑pack SDXC UHS-I Class 10 Memory Card,4.6,No Badge,Organic,1,0,0,0.0,Storage & Memory Cards,Baja,2.9439125248241944,5.993961427306569,8.159374736775426,Owc
"VIVO Full Motion Ultrawide Monitor Wall Mount, Fits Ultra-Wide Screens up to 49 inches and 44 lbs, Tilt and Swivel Arm, Black, MOUNT-VW01M",4.6,No Badge,Organic,1,0,0,0.33,TV & Video Displays,Baja,3.433664571799657,5.993961427306569,8.52912176228151,Vivo
"Canon PIXMA TR4720 All-in-One Wireless Printer with Auto Document Feeder, Mobile Printing, Copy, Fax and Scanner Black 5074C002 Bundle with DGE USB Connection Cable + Small Business Software Kit",3.9,No Badge,Organic,1,0,0,0.0,Printers & Scanners (Hardware),Baja,4.709440107163888,4.61512051684126,5.209486152841421,Canon
Sony Alpha a6100 16-50mm,4.7,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,6.694821925742783,3.9318256327243257,5.41164605185504,Sony
"Tyler 14” Portable TV LCD Monitor 1080P Rechargeable Lithium Battery Operated, 2 Antenna, HDMI, USB, RCA, FM Radio, Digital Tuner, AV Inputs, AC/DC, TV Stand and Remote Control for Car Travel",4.1,No Badge,Organic,1,1,0,0.0,TV & Video Displays,Media,4.709079649378603,5.303304908059076,7.8434564043761155,Western Digital
"Aputure Amaran MC RGBWW Mini On Camera Video Light,3200K-6500K,CRI/TLCI 96+,HSI Mode,Support Magnetic Attraction,App with USB-C PD and Wireless Charging",4.7,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Media,4.51085950651685,5.303304908059076,7.109879463072272,Apple
"Pyle 3-Way Universal Car Stereo Speakers-300W 6.5” Triaxial Loud Pro Audio Car Speaker Universal OEM Quick Replacement Component Speaker Vehicle Door/Side Panel Mount Compatible PL613BK (Pair), black",4.3,No Badge,Organic,1,0,0,0.0,PC Components,Baja,3.49620448524049,5.707110264748875,6.959398512133975,Jbl
"VELCRO Brand ONE-WRAP Cable Ties | 60Pk | 8 x 1/2"" Straps, Multicolor | Strong Reusable Wire Management | Cord Bundling for Home Office and Data Centers",4.7,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Baja,2.9512577834521614,6.398594934535208,8.423980809694058,Scotch
BAOFENG Microphone Police Walkie Talkie Mic Accessories Ham Radio Speaker Mic for Baofeng UV-5R Mini BF-F8HP Pro 5RM UV-32 DM-32 GM21 UV-5G Plus GM-15PRO GM-5RH K5PLUS AR-152 Quansheng UV-K5 8,4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Baja,2.5922651681085,6.2166061010848646,6.683360945766275,Microsoft
"CyberPower SL950U Standby UPS Battery Backup and Surge Protector, 950VA/510W, 8 Outlets, USB Charge Ports, Slim Profile, UL Certified",4.1,No Badge,Organic,0,0,0,0.0,"Chargers, Adapters & Cables",Media,4.638604962074329,4.61512051684126,3.555348061489413,Lenovo
Asus ROG Strix XG49VQ 49” Curved Gaming FreeSync Monitor 144Hz Dual Full HD HDR Eye Care with DP HDMI Black,4.2,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Media,6.589449036986547,3.9318256327243257,7.095064377287131,Vivo
"OtterBox Samsung Galaxy S24 Ultra Symmetry Series Case - Black, Ultra-Sleek, Wireless Charging Compatible, Raised Edges Protect Camera & Screen",4.5,No Badge,Organic,1,0,0,0.67,Small Gadget Accessories (Cases & Protectors),Media,4.110709916308365,5.993961427306569,5.030437921392435,Samsung
Apple iPhone 15 Silicone Case with MagSafe - Winter Blue,4.2,No Badge,Organic,0,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.801314883443725,5.707110264748875,7.964850887447313,Apple
Godox ML-CD15 Diffusion Dome for Godox V1 V1Pro AD100PRO AD200PRO V860III V860II V850II TT685II TT685 TT600 TT560II TT520II TT660S AD200 ML30 ML30Bi ML60 ML60Bi AD300PRO AD400PRO,4.6,No Badge,Organic,1,0,0,0.0,PC Components,Baja,3.4011973816621555,5.993961427306569,6.659293919683638,Sony
Seagate ST8000VX010 Hd Seagatest8000vx010 %,4.8,No Badge,Organic,0,0,0,0.0,Storage & Memory Cards,Media,5.246708232814807,4.61512051684126,3.871201010907891,Seagate
Garmin 010-02785-02 Venu 3S Health Fitness GPS Smartwatch Gold Steel Bezel w/French Gray Case 41mm | Official USA Partner Model | Bundle with 2 YR CPS Enhanced Protection Pack,4.7,No Badge,Organic,1,0,0,0.0,Wearables,Alta/Premium,6.122470879449363,4.61512051684126,4.795790545596741,Vivo
Panasonic Cr2450 Cr 2450 Lithium 3v Battery [ Pack of 4 ],4.6,No Badge,Organic,0,0,0,0.0,Power & Batteries,Baja,1.247032293786383,6.55250788703459,9.377717481384314,Duracell
"ML10-12 - 12 Volt 10 AH, F2 Terminal, Rechargeable SLA AGM Battery",4.5,No Badge,Organic,0,1,0,0.0,Power & Batteries,Media,3.198673117550681,5.707110264748875,6.601230118728877,Duracell
"Fujifilm QuickSnap Flash 400 One Time Use 35mm Camera with Flash, 27 Exposures, 5-Pack",4.6,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,4.48796198508255,5.303304908059076,6.049733455231958,Canon
Canon EF-S 55-250mm f/4.0-5.6 is II Telephoto Zoom Lens (Renewed),4.6,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,5.243227400230077,4.61512051684126,5.123963979403259,Canon
"HP Elite Mini G9 Business Desktop Computer, 13th Gen Intel 16-Core i7-13700T, USB-C, Ultra Quite Design, RJ-45, HDMI, Wi-Fi 6, Bluetooth, KB & Mouse, Windows 11 Pro (16GB RAM | 512GB SSD)",5.0,No Badge,Organic,1,0,0,0.0,Laptops,Media,6.63462021717088,0.0,1.3862943611198906,Intel
"Scotch Self-Seal Single-Sided Laminating Sheets, Letter Size 9 in x 12 in, 10-Pack",4.5,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,2.281361456542419,6.55250788703459,7.787382026484701,Scotch
Casio fx-CG50 Graphic Calculator (UK Version),4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.662400819442363,3.9318256327243257,7.2991214627108,Texas
"Fujifilm Instax Mini 12 Camera Bundle - Purple, 20 Film Sheets, Carrying Case, Shutter Accessories",4.7,No Badge,Organic,1,0,0,0.07,Small Gadget Accessories (Cases & Protectors),Alta/Premium,5.016948656152848,4.61512051684126,6.295266001439646,Texas
E-Z Ink TN221 Toner Cartridge Replacement for Brother TN221 TN-221 Black Toner Cartridge to Use with MFC-9130CW HL-3170CDW HL-3140CW HL-3180CDW MFC-9330CDW MFC-9340CDW HL-3150CDN (2 Black TN221 Toner),4.5,No Badge,Organic,1,1,0,0.0,"Office Supplies, Ink & Toner",Media,3.487069220736119,5.993961427306569,8.787525625532906,Tp-Link
"Brother PTE110 Entry Level Industrial Handheld Labeling Tool Kit - Up to 12mm Labels, Orange",4.4,No Badge,Organic,1,0,0,0.38,"Office Supplies, Ink & Toner",Media,4.605170185988092,5.303304908059076,5.365976015021851,Scotch
"Philips H8506 Over-Ear Bluetooth Headphones with Noise Canceling Pro, Hi-Res Audio, 60-Hour Battery, Fast Charging, Lightweight, Soft Ear Cups, Bluetooth Multi-Point, App Control, Black",4.2,No Badge,Organic,1,0,0,0.0,Wearables,Media,4.4487502667167895,5.707110264748875,6.777646593635117,Microsoft
TACTACAM Reveal Lithium Cartridge 4 Port Charger,4.4,No Badge,Organic,1,1,0,0.0,"Chargers, Adapters & Cables",Media,3.931629535067065,5.707110264748875,3.80666248977032,Duracell
"Canon MC-G01 Maintenance Cartridge for Canon MAXIFY GX7020 and GX6020 Inkjet Printers, 1 Pack",4.6,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,3.0440461338325417,6.2166061010848646,5.176149732573829,Canon
"HP 659A Magenta Toner Cartridge | Works with HP Color LaserJet Enterprise M856, HP Color LaserJet Enterprise MFP M776 Series | W2013A",5.0,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Alta/Premium,6.232428369992108,0.0,1.0986122886681098,Hp
"SAMSUNG Galaxy Watch Ultra Trail Band, Smartwatch Replacement Strap for Men and Women, One Click Attachment, ET-SVL70MBEGUJ, Dark Gray",4.5,No Badge,Organic,1,0,0,0.0,Wearables,Media,4.3943256902608985,5.707110264748875,7.486613313139955,Samsung
"VIVO Monitor and Laptop Stand, 24 inch Desktop Riser, Black, STAND-V000D",4.5,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Baja,3.433664571799657,5.993961427306569,7.763021309018518,Vivo
