product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
"Microsoft Surface Pro 11 13"" Copilot+ PC, AI Tablet, 2880x1920 120Hz LCD Touchscreen, 10-Core Qualcomm Snapdragon X Plus, 16GB RAM, 512GB SSD, WiFi Only, Win 11 Pro, Black",4.5,2.995732273553991,0.0,Organic,0,0,0.0,Computer Peripherals,MICROSOFT,1,16.0,,,,,,,,6.802383652151471,No Badge,0.07936526,0.021542326,0.021249652,-0.015704602,-0.00066010654,0.0036932826,-0.021326542,-0.037339322,0.009457186,-0.019378647,0.0015816689,-0.0051162243,-0.0027400628,0.0025978237,0.023295417,0.008973512,0.016262792,0.032258876,0.003771074,-0.011278093,-0.023351211,0.010419885,-0.0006297231,0.016015835,-0.0019513369,-0.011285804,-0.01841607,0.010043483,-0.011820883,0.009141341,0.002686671,-0.013955489,-0.009496454,-0.022756286,0.0013100979,-0.008138835,-0.0019225013,0.0067237727,-0.016849719,-0.00082138926,-0.012749572,0.003373596,-0.015594162,-0.010389943,-0.0013355543,0.008271012,0.018239262,0.013468983,0.018054858,0.00068668276
"Oxford Cable Management Boxes, 3 Pack, Small, Medium, Large, 15 Cable Ties (Hook & Loop, Silicone,Twist Ties), Power Strip Organizer, White (27800)",4.4,3.912023005428146,5.707110264748875,Organic,1,0,0.36,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,3.0,,,,3.415100286831146,No Badge,-0.047340766,-0.011454195,0.0016371012,0.030410826,0.005313888,-0.036959037,-0.01818104,0.009191215,0.009730332,-0.0071495473,-0.02152652,-0.026689097,-0.007465638,0.021083891,0.014086932,0.0011552002,-0.0018397644,-0.0033066645,-0.0031612962,0.0026104264,0.007387804,-0.012298326,-0.007744614,0.0043151304,0.010092188,-0.00043279678,0.0017267391,-0.002936449,0.0046929196,0.016286254,-0.009319821,-0.0021694116,0.00446905,0.0049281456,0.002366748,-0.006909903,0.006559654,0.019176189,0.008095738,0.015807908,-0.0012649028,0.004047198,0.006434772,0.0085799135,-0.012179935,0.003977537,-0.0031858403,0.010143716,0.0007860493,0.0052358583
"Garmin Catalyst, Driving Performance Optimizer with Real-time Coaching and Immediate Track Session Analysis, for Motorsports and High Performance Driving (010-02345-00) , Black , 6.95 inch",4.5,5.123963979403259,0.0,Organic,1,0,0.0,Printers & Scanners (Hardware),GARMIN,0,,,,,,,,,6.90874478925533,No Badge,0.02261202,0.0016448945,-0.023513734,0.004145175,-0.027250126,-0.0021329522,-0.0017027855,0.0097929835,0.012339011,-0.005567521,-0.008058049,0.035870984,0.018295012,-0.03547585,0.00505583,-0.0267062,0.010858893,0.0108371675,-0.0025362372,0.001687156,-0.0171711,0.031377863,0.01331155,-0.010137372,-0.04214962,0.004626747,0.012296405,-0.00016060844,-0.0086313635,0.000897672,0.040828805,-0.010310192,-0.008754011,-0.020097096,-0.007919741,0.016015857,-0.021375574,0.012786148,0.007638566,-0.008067258,-0.010820796,0.005628204,0.0013282821,-0.0060027298,0.0152158085,-0.004924532,-0.00781253,0.017677799,0.0064102393,-0.0023420267
"Streamlight 90339 NiMH Battery - Survivor, Knucklehead",4.7,4.962844630259907,5.303304908059076,Organic,1,0,0.4,Power & Batteries,OTHER,0,,,,,,,,,4.3374214512437606,No Badge,-0.037297636,0.004136756,-0.010990083,-0.0029889196,-0.014341131,-0.013261378,0.024121888,-0.0059463605,0.02147244,0.0033982545,-0.013711326,0.010911882,0.035398386,-0.010814637,-0.039439864,0.0052415477,0.009334132,0.026378505,-0.026029527,-0.011855207,0.021558039,-0.0020693946,-0.005676195,0.0024669394,-0.007826708,0.00390042,0.0025752261,0.017104272,0.004160255,-0.007871129,-0.0010659993,0.040823333,0.0007958468,0.0036877096,0.017825536,0.026331367,0.014971836,-0.0012328457,-0.0070294105,0.009212494,-0.014148983,-0.0057612583,0.0076737553,0.025854375,-0.003663112,-0.005169783,-0.0043710936,-0.011006653,0.0069575347,-0.019621685
"Manfrotto Befree Advanced Camera Tripod with Lever Closure, Portable and Compact Travel Tripod Kit with Ball Head, Aluminum Tripod for DSLR Reflex and Mirrorless Cameras, Camera Accessories",4.5,6.650279048587422,4.61512051684126,Organic,1,0,0.33,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,,,,,5.564328818089423,No Badge,-0.04746005,-0.025493383,-0.023950577,0.034558117,-0.021949008,0.019036978,0.0048303828,-0.024033166,-0.0076337643,0.01923287,0.008686937,-0.031654105,-0.038593005,0.0056212395,-0.013863698,-0.0030718457,0.009329729,0.0017049015,-0.0033089146,-0.0017648023,0.020705115,-0.011978163,0.0018096343,0.017057344,-0.0045984313,0.0046111234,0.008444164,0.0143712275,0.0006492436,0.01190046,-0.020521585,0.0016998872,0.000929622,-0.011039291,0.0044439966,-0.033172525,0.00069740415,-0.000285035,-0.018234834,0.0029433575,0.0046738377,0.0077029895,-0.015098747,0.018200511,-0.011046287,0.002177218,0.009219097,-0.007783195,0.0008002259,-0.014472794
Ubiquiti Professional 8 PoE | 8-Port Managed Layer 3 Gigabit PoE Switch (USW-Pro-8-PoE),4.4,3.044522437723423,3.9318256327243257,Organic,0,0,0.0,Networking,UBIQUITI,1,,,,,,,,,5.799092654460526,No Badge,0.0008969307,-0.004165873,-0.004974127,0.020148769,0.026149884,-0.0092507005,0.008948766,0.026058167,-0.029010378,0.0019337237,-0.024284415,0.010263994,-0.045189492,0.025402501,0.016995072,0.018979603,-0.015730929,0.0036056861,0.020079516,-0.04551907,-0.017856922,-0.044007514,-0.002514355,0.0053899065,-0.005253367,0.011024158,-0.0035113767,-0.0027494542,0.010796107,-0.011526737,-0.0034182537,0.019414425,-0.011392904,0.008957796,-0.017067589,0.022196162,0.012240935,-0.021664836,-0.022714436,0.014348969,0.013409547,0.026014194,-0.0035960898,-0.0038157515,-0.021262394,0.015332818,0.0139384065,0.02258698,0.006722275,-0.004222218
"Belkin 6-Outlet Power Strip With 3ft Cord, White",4.6,7.848543482456679,5.993961427306569,Organic,1,0,0.4,"Chargers, Adapters & Cables",BELKIN,0,,,,,,,,,2.766947842349696,No Badge,0.014001355,-0.0025110096,-0.002689302,0.014016762,0.035629526,-0.032154635,-0.053980052,0.014950365,-0.0037751272,-0.0048435777,-0.029244635,-0.016615361,0.036505565,0.037252262,0.0024604946,-0.002520648,0.008772209,0.037910037,0.00043613464,-0.03798131,0.00572488,-0.0399511,-0.015658524,-0.022536067,0.0033658892,-0.003670346,-0.013786692,0.024841584,-0.011072025,-0.0033503138,-0.0008790586,0.007758748,-0.004912814,0.010113595,0.019005584,-0.012432795,0.014791266,0.0142055545,0.0006326996,0.011547737,0.0022199312,0.022840902,0.03497695,0.025911082,0.006838189,-0.00091429055,0.0030512381,0.012376597,-0.023945644,0.01480598
"MOSISO Compatible with MacBook Air 13 inch Case 2025 2024 2023 2022 M4 A3240 M3 A3113 M2 A2681,100% Match Official Color,Slim Hard Case&Keyboard Cover&Screen Film for MacBook Air 13.6, Midnight Clear",4.5,3.912023005428146,6.2166061010848646,Organic,1,0,0.06,Laptops,OTHER,0,,,13.0,,,,,,2.9439125248241944,No Badge,-0.007630646,0.007344693,0.009737909,0.011672437,0.0024940223,0.025634497,0.010223158,-0.020519719,0.015916876,-0.019051641,-0.0018968359,0.008336708,-0.028037414,-0.006212339,-0.0020571798,0.022791272,-0.030640446,-0.021018472,0.0026488528,0.002368953,0.035499565,-0.0029736715,-0.008371204,0.004600823,0.01094345,0.012129683,0.006557353,-0.014149744,-0.00022761524,-0.007418189,0.00036450662,-0.026637807,0.007564177,0.0130821075,-0.011853827,0.016594935,0.0019410695,0.009126472,-0.0021675862,-0.019392999,0.0035260273,-0.0038645547,0.0104883835,0.007721998,0.010666508,0.009970389,0.0008321591,-0.0041173417,-0.014254326,0.013225002
"Dell UltraSharp Webcam - WB7022 - 4K UHD - Large Sony STARVISTM CMOS sensor, Advanced AI auto framing",4.0,5.480638923341991,4.61512051684126,Organic,0,0,0.0,Cameras & Photography,DELL,0,,,,,,,,,4.9783186926197125,No Badge,0.0040052533,0.011081144,-0.0051317215,0.025781557,-0.024701849,0.006459415,-0.012835726,-0.0029634759,-0.017926812,-0.005152613,0.0039404556,-0.016480982,0.010981068,-0.0040370226,0.006859824,0.0043923454,-0.016769871,-0.0064042956,-0.0061179027,-0.0040212497,0.014050961,0.006417588,0.009568308,0.0081248805,0.014670197,-0.019969191,0.006663922,-0.0036868043,0.0022738948,0.0038476437,0.0059976466,0.0024323314,-0.0032082237,0.0007181056,-0.0077640945,0.018894069,0.0068433434,0.008466193,-0.01991535,0.0005552713,0.011275933,-0.0017002933,0.02264896,0.013341589,-0.013270801,-0.0044021197,0.001773702,0.008143068,-0.011858761,0.0049196556
"MOSISO PU Leather Laptop Tote Bag for Women (17-17.3 inch), Waterproof Large Capacity Business Work Briefcase Shoulder Laptop Bag, Brown",4.4,9.090880931938855,5.303304908059076,Organic,1,0,0.05,Laptops,OTHER,1,,,17.3,,,,,,3.688629422858727,No Badge,-0.023142755,0.002740398,0.012209654,0.022626638,-0.01242958,-0.004454583,0.011765093,-0.03428249,0.038559854,-0.0076331347,-0.026290163,-0.016799688,-0.018628433,-0.024307579,0.011417776,-0.010289469,0.0037799105,-0.013755061,0.0060146227,0.006517727,0.007674329,-0.030972246,0.0008807406,-0.01265816,0.021502644,0.028907504,-0.0052403696,-0.012842882,0.003101468,-0.0050389357,0.01840277,-0.00776585,0.0022451077,0.0009055957,-0.00682965,0.0064264107,0.0068462365,-0.0076649096,-0.0003895536,-0.011462788,-0.009085881,0.005807481,0.0119201355,0.0037597474,-0.0005056136,0.009500466,0.0009972416,-0.00641839,-0.021471884,0.009296769
"Western Digital 24TB WD Purple Pro Surveillance Internal Hard Drive HDD - SATA 6 Gb/s, 512 MB Cache, 3.5"" - WD240PURP",5.0,0.6931471805599453,0.0,Organic,0,0,0.0,Storage & Memory Cards,WESTERN,1,,24576.0,,,,,,,6.447290014555096,No Badge,0.020840362,0.006860018,0.008271277,0.021080285,-0.01001592,-0.01643245,0.009036802,-0.00927911,0.00085657835,0.02491197,0.0057812706,-0.017079324,-0.008769758,-0.025471792,0.043598562,0.017067514,0.022579014,-0.016234182,0.004946612,-0.0448901,-0.004660681,-0.0043197167,0.020910805,0.008177105,-0.00060953945,-0.014945149,0.016049359,0.025449973,-0.0033669695,0.014341764,-0.0010715127,0.0023319721,-0.002703257,0.0080234185,0.013130303,-0.0062349215,-0.012849627,0.0037044901,-0.0006508939,-0.024078885,-0.011596594,0.0069612404,-0.0077463835,0.016287645,-4.8652757e-05,0.0048237033,-0.0010192059,0.005776271,0.0042152777,-0.003321126
"Osprey Daylite Plus Commuter Backpack – Lightweight, Everyday Pack with Laptop Sleeve and Water Bottle Pockets – Ideal for Work, School, and Travel with Versatile Storage Options, Frosty Mint Green",4.6,8.007700012884026,5.303304908059076,Organic,1,0,0.25,Small Gadget Accessories (Cases & Protectors),OTHER,1,,,,,,,,,4.330075229041782,No Badge,-0.03815618,0.0018308759,0.0036566257,0.011535555,-0.00902538,-0.002179861,0.022449225,-0.030260041,0.020268925,-0.0009679198,-0.018645078,-0.011927456,0.0027828515,-0.006196499,-0.0022833943,-0.0073963823,-0.026134469,0.008323714,0.000737451,0.018147977,-0.014588065,-0.036221612,0.011554781,-0.007011898,-0.0011961013,0.015951868,0.005713526,0.0032363571,0.00029253215,0.009471746,0.012482109,0.023415819,0.0063744476,-0.015282981,-0.018380273,0.013542013,0.01860266,-0.01859833,-0.002198048,-0.016448481,0.0021746112,-0.0046453327,-0.00085700676,0.010882558,-0.0004024082,0.011571076,0.019094268,0.00094634667,0.0002071578,-0.004671499
"Canon PGI-250XL Black Ink Cartridges (6432B004), High Yield 2/Pack",4.7,7.71333788887187,5.303304908059076,Organic,1,0,0.0,"Office Supplies, Ink & Toner",CANON,0,,,,,,,,,3.9308447596687337,No Badge,-0.047973022,0.06450613,-0.02538383,-0.02024594,-0.0013269186,0.0049634576,-0.010484248,0.014914304,0.001481764,-0.003872022,0.025063597,0.00034947693,0.005500935,-0.011897922,0.012302548,-0.0038642876,-0.023175623,0.0120652765,-0.007890828,0.004606243,-0.008152522,-0.0057376535,-0.006595604,0.009730451,0.0018236861,-0.0037863962,0.0092483945,-0.005660463,0.00938607,0.0028933696,0.0005078856,-0.0008129589,0.004678691,0.0072672404,0.0018098319,-0.005696751,-0.007843986,0.005158171,0.007069096,-0.0019286014,-0.006452008,-0.003767904,0.00050845,-0.0067942217,0.008621357,-0.0089201955,-0.0061059035,-0.0054967254,-0.0038579237,-0.00964389
MikroTik hEX S Gigabit Ethernet Router with SFP Port (RB760iGS),4.6,7.10002716662926,4.61512051684126,Organic,1,0,0.0,Networking,OTHER,0,,,,,,,,,4.333361462692601,No Badge,-0.0007174611,-0.0021934062,0.004653573,0.027487427,0.030181274,-0.0014950633,0.0033524707,0.036939144,-0.015040934,0.016494155,-0.03607011,0.008914426,-0.03690747,0.018399715,0.005330965,-0.00039473292,-0.0029804558,-0.013066605,-0.0028972998,-0.0010455195,-0.018335283,-0.004902053,-0.008548345,-0.016109455,0.0143658,0.024212863,0.0030518472,-0.016655173,0.011674993,-0.011614267,0.00051185675,-0.023057468,0.019503336,0.009457847,-0.0016902813,0.014378924,0.0110297045,-0.017279621,-0.0036630854,0.0015403666,-0.012279117,0.01662295,-0.0011928491,0.005314328,-0.0007487931,0.015038196,-0.00912226,0.009622976,-0.0033641215,-0.01624082
"Panasonic Genuine HHR-4DPA/4B AAA NiMH Rechargeable Batteries for DECT Cordless Phones, 4 Pack",4.6,8.824677891164198,5.707110264748875,Organic,1,0,0.0,Power & Batteries,PANASONIC,0,,,,,4.0,,,,3.433664571799657,No Badge,-0.03492686,-0.007770747,-0.00039839745,-0.022712663,0.0012214929,-0.016440988,0.017190412,-0.006674111,-0.01596038,0.010247201,0.036389627,0.016462192,0.04447762,0.003208816,-0.012105927,0.015454472,0.027946107,-0.01480417,0.0014740601,-0.0059952457,0.015906343,-0.001162538,-0.02179895,0.005424466,0.006466523,0.011390071,0.014827672,-0.010622393,0.010244422,-0.007983506,-0.0087678,-0.012609029,0.009593548,0.0033066384,0.006632299,-0.0048284195,0.0027848827,-0.0033133812,0.018550925,0.016085915,-0.008127911,-0.004567798,0.0063730925,0.0047039595,-0.016861202,-0.002411129,-0.0011913795,-0.0015246198,0.009727827,0.0023792647
MOTOROLA SOLUTIONS Business CLS1110 5-Mile 1-Channel UHF Two-Way Radio,4.4,5.288267030694535,3.9318256327243257,Organic,1,0,0.0,Mobile Cell Phones & Smartphones,MOTOROLA,1,,,,,,,,,5.288267030694535,No Badge,-0.040394127,-0.012779951,0.0055999756,-0.018847957,0.0018240362,-0.009382784,-0.0073645115,0.000108122826,-0.01635665,0.02341935,-0.036583394,0.016237631,0.0048702955,-0.019623294,-0.015421584,0.0107134795,-8.551031e-05,0.0078103766,0.0098269805,0.008854358,-0.007306736,0.0010193143,-0.00092251226,-0.037112273,0.009059448,-0.010319408,0.017828811,-0.0037040748,-0.0069891587,0.0030923896,0.007664956,0.009463679,0.00045339018,-0.00648218,0.0042474167,0.008075733,0.0065618823,0.002255112,0.005600691,0.0180111,0.0070266807,-0.01991357,0.0026816055,-0.00424242,-0.004294733,-0.017406434,-0.005562974,0.004187567,0.0063600726,-0.009601679
"ASUS ROG RYUO III 360 ARGB All-in-one AIO Liquid CPU Cooler 360mm Radiator, Asetek 8th gen Pump Solution, Anime Matrix™ LED Display and ROG AF 12S ARGB Fan.",4.5,5.891644211825772,4.61512051684126,Organic,1,0,0.05,PC Components,ASUS,0,,,,,,,,,5.30325515557766,No Badge,0.041326374,0.0020251423,0.011418819,0.023708135,-0.0069895536,-0.01242885,0.021686353,0.01768294,0.001173947,-0.007429287,0.008655407,0.0040773004,-0.021912798,0.018835336,-0.015262879,-0.0129042985,-0.017597027,-0.0129397325,-0.0067274794,0.001716176,0.017225295,-0.0034611574,0.014879003,0.032970197,0.006917637,0.01003537,-0.008337934,-0.009828351,-0.017793141,0.0039573237,0.00064665824,0.014731001,0.0104390085,0.016477972,-0.020995114,-0.00946914,-0.008389531,-0.008099258,-0.022887893,-0.017595522,0.0048140185,0.015440941,0.020387746,0.012406491,0.011789847,0.003579475,-0.005801106,0.013364439,-0.003134627,-0.007931843
"DYMO Authentic LW Non-Adhesive Business Card Labels for LabelWriter Label Printers, White, 2"" x 3-1/2"", 1 Roll of 300",4.4,5.308267697401205,5.303304908059076,Organic,1,0,0.08,"Office Supplies, Ink & Toner",DYMO,1,,,2.0,,,,,,2.9507349076232554,No Badge,-0.050520927,0.041036233,-0.015669405,-0.0050618052,-0.00023332238,-0.027447373,-0.008651897,-0.0035822392,0.019661091,-0.0072089285,-0.012559257,-0.026859745,-0.009934075,0.016553223,0.008084342,0.0128800785,0.012873337,0.0014061332,0.030127771,0.009177371,-0.016402088,0.009881874,-0.018021643,0.000112079084,-0.024798669,-0.00360566,-0.0041012354,0.013883982,-0.021406405,0.015807617,-0.021162238,0.033965766,0.011733112,-0.007098671,-0.009138451,-0.003003385,-0.0065438133,0.013926467,-0.0027983785,-0.014381989,0.0036376892,-0.0014139861,0.014456768,-4.0484592e-05,-0.00057986425,0.014318153,-0.018946707,0.0022034068,-0.004794974,-0.0032959096
"Dell OptiPlex 7020 Desktop SFF, Intel Core i7-12700K, 64GB DDR5, 2TB NVMe SSD, Type-C, WiFi 6e, Bluetooth, DisplayPort, HDMI, 7000 Small Form Factor Business Computer, Windows 11 Pro, Black",5.0,1.9459101490553128,0.0,Organic,1,0,0.0,PC Components,DELL,1,64.0,2048.0,,,,,,,6.83624853608082,No Badge,0.09506838,0.025273442,0.022333324,-0.00744991,-0.014898673,-0.004471481,-0.014595553,-0.014317401,0.011054479,0.014079049,-0.0113054365,0.0062163025,-0.016313396,0.00016833842,-0.005415246,0.013637972,-0.0009512156,0.0025454983,-0.022643954,-0.010259628,-0.029480312,-0.0019586128,0.02103105,0.0279316,0.023435164,-0.016737439,0.002884131,0.02344287,0.0001835525,-0.013298038,-0.0017468333,0.004216183,-0.017674139,0.0014029667,-0.0030251967,0.0038149562,0.009104137,0.01501388,-0.004257817,0.01287324,0.002545572,-0.030137245,0.009974293,-0.016125478,-0.0092868395,-0.0046358295,-0.0066040773,-0.0092634205,0.023973487,-0.011736177
Gator Frameworks Desktop Microphone Stand with Round Weighted Base & Adjustable Height (GFW-MIC-0501),4.4,6.652863029353347,5.993961427306569,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,,,,,2.8326249356838407,No Badge,-0.014546394,-0.04575949,0.0042085648,0.007894486,-0.021212295,-0.016443253,0.0026922598,0.013522908,0.029182382,-0.0022648424,-0.010319777,-0.003824845,-0.027987495,0.00949727,-0.011919618,-0.0136962,0.021791779,0.009620123,0.030912884,-0.0074415486,0.00073925406,1.1967844e-05,0.007972328,0.0032491721,0.014067046,0.010296773,-0.004491549,-0.004148066,0.026846044,-0.0020260625,0.0076094093,0.014180284,-0.012816029,0.00094432756,0.00029409747,0.004635196,-0.0072804457,0.008074775,-0.007871006,0.001650136,-0.0051086247,-0.011448383,-0.0020490289,-0.0021618828,-0.0042132777,0.011628952,0.009671966,0.0023039747,-0.009087473,-0.019064154
HP 307A Yellow Toner Cartridge | Works with HP Color LaserJet Professional CP5225 Series | CE742A,5.0,3.258096538021482,3.9318256327243257,Organic,0,0,0.0,"Office Supplies, Ink & Toner",HP,0,,,,,,,,,6.01344617121437,No Badge,-0.020542473,0.069473684,-0.011413872,-0.037346214,0.011023164,0.0048618615,0.004120074,0.015006319,-0.021579545,0.001257807,-0.0011416972,-0.0010563135,0.007843293,0.0074374974,-0.008302957,0.0035730905,0.010926284,-0.029964153,0.01406163,-0.002944313,0.028235307,0.0026197587,0.014199268,0.0024215244,-0.019496597,0.019291174,-0.008947816,0.009749737,0.0071102157,-0.010728184,0.011466453,0.003011644,-0.0006985292,0.0015790723,-0.0068704514,-0.00820183,-0.0035437485,-0.0036245193,-0.0038554072,-0.00087186694,0.0010752333,-0.021947604,0.0063291527,-0.008320883,0.0009613703,0.00995969,0.006655099,-0.006447628,-0.0015396625,0.0016136896
Sigma 24-70mm f/2.8 DG OS HSM Art Lens for Canon,4.5,6.8001700683022,0.0,Organic,1,0,0.0,Cameras & Photography,OTHER,0,,,,,,,,,7.22983877815125,No Badge,0.020646691,0.012680933,-0.072957814,0.013991907,-0.10082133,0.025455356,-0.025796726,-0.013520308,0.005594015,0.010054231,0.02808202,0.004500255,-0.034461163,0.008797854,-0.008913115,-0.0064211832,-0.047293894,-0.041790895,0.0051367506,0.0020800661,-0.0054756105,-0.01845699,-0.01270574,-0.00019204989,-0.0024121776,0.025608044,0.024825502,0.016544037,-0.02338653,-0.005038094,-0.013532851,0.008225292,-0.0071720146,0.005848566,-0.005904246,-0.0031050518,0.015376145,-0.0015978329,0.0042196065,0.004209025,0.015187803,0.019396473,-0.0013720319,-0.009983252,0.015774854,0.005623266,-0.017647116,0.0047776736,0.003989064,0.0018041469
"Mounting Dream Black Alloy Steel Speaker Stands, Height Adjustable Bookshelf Speaker Stand Pair, Universal Fit, 11 lbs Capacity, Set of 2 for Bose Polk JBL Sony Yamaha - 42"" Max Height",4.6,7.375882148215011,5.303304908059076,Organic,0,0,0.13,"Audio, Sound & Recording Gear",MOUNTING,1,,,,,,,,,4.3943256902608985,No Badge,-0.030640528,-0.028624289,0.013558567,-0.005717948,-0.045351192,-0.04064539,-0.024436608,-0.00019536912,0.00214272,-0.0073717237,-0.014501527,-0.008133113,-0.01196669,-0.018616825,-0.012364835,0.0027094155,-0.010195393,0.01721096,0.0033978,0.002457453,0.015415212,0.0038776263,-0.012600176,0.034084663,0.0011982992,-0.0050385334,-0.009794209,-0.012344275,0.007991895,0.0010771938,0.0056442246,0.0013168752,0.0040206723,0.004988758,0.00401026,-0.01233615,0.00072205625,0.002385961,0.008626409,-0.015359875,3.8924627e-05,5.3567812e-05,-0.018690009,-0.0097958725,0.0069071283,0.010550182,0.006662471,-0.0047629457,-0.010096097,-0.0068704337
SanDisk Extreme Pro 32GB SDHC UHS-I Card (SDSDXXG-032G-GN4IN),4.8,10.289667899232423,5.707110264748875,Organic,1,0,0.23,Storage & Memory Cards,SANDISK,1,,32.0,,,,,,,3.177637076851603,No Badge,0.0007930845,0.004068598,-0.02555561,0.020485729,0.016531318,0.0102315545,0.011252016,0.007854268,0.01553414,0.010207325,0.03716802,0.016333565,-0.0072523057,-0.022434011,0.031237468,0.016459161,0.018394165,0.015735537,0.027083859,0.009079247,-0.020103604,0.008226785,0.0037156567,0.013212949,0.005439006,0.009734686,0.01176719,0.0062145256,0.021351412,-0.019020785,0.02910878,-0.00067704543,0.01866172,-0.0025712885,-0.006647451,-0.016464796,0.012094688,-0.024978757,-0.007159248,0.002072744,0.0180231,-0.0035680141,0.014310587,0.016149994,-0.00052839937,0.011203449,0.006741157,-0.0054474734,0.0033494225,-0.0026998036
Kicker 46CK4 K-Series Complete 4-AWG Amplifier Connection Kit W/ 2-Channel RCA Interconnects,4.8,6.570882962339584,5.303304908059076,Organic,1,0,0.0,"Audio, Sound & Recording Gear",KICKER,0,,,,,,,,,4.510309904964132,No Badge,-0.008162558,-0.022825345,0.0062049627,-0.002692312,-0.0048984736,-0.042466283,-0.01807043,0.03466642,0.0035295077,0.020086631,-0.00095961243,-0.0062684417,-0.011742905,0.021070778,-0.024377272,0.012581221,-0.015456043,0.0016866252,-0.00049859285,0.008227757,-0.022951443,0.0131911095,0.0058709867,0.023196876,0.021694373,0.01769336,0.020697791,-0.023204144,0.0027839765,-0.020378321,-0.0039420165,-0.007342171,0.008336028,0.011266869,-0.0072743623,-0.020575173,-0.008986106,0.004949037,0.008457556,0.01187627,-0.007547109,0.0037440583,0.0048226938,0.019487992,-0.028546495,-0.0045317,0.003641991,0.011930564,0.020058103,0.009101514
Blackmagic Design ATEM Mini Extreme HDMI Live Stream Switcher (SWATEMMINICEXT),4.5,5.117993812416755,3.9318256327243257,Organic,1,0,0.0,TV & Video Displays,OTHER,0,,,,,,,,,6.999422467507961,No Badge,-0.003970057,-0.008453026,-0.0026198626,0.028080344,0.0036752075,0.016056925,0.0035041943,0.028341591,-0.020462066,-0.02355954,0.009625085,-0.015552983,-7.7955425e-05,-0.0050296485,0.001009807,0.024395889,0.014724128,0.003730096,-0.01656679,0.012655873,0.014602454,-9.458198e-05,0.0008959994,-0.003812354,0.01586508,-0.00437868,-0.005501628,-6.052479e-05,-0.024177171,-0.029950898,-0.008005355,-0.0041642636,0.0026651025,0.015205745,0.013260759,0.024082594,0.026740726,0.0014871415,-0.014077954,0.0039136205,-0.0049663177,0.007048526,-0.0045519993,-0.004709458,0.0066492804,0.0010803714,-0.0058250725,0.010250987,0.007022172,-0.018076215
"HP 410X Magenta High-yield Toner Cartridge | Works with HP Color LaserJet Pro M452 Series, HP Color LaserJet Pro MFP M377, M477 Series | CF413X",4.6,5.786897381366708,4.61512051684126,Organic,0,0,0.0,"Office Supplies, Ink & Toner",HP,1,,,,,,,,,5.645058129503191,No Badge,-0.025907964,0.06712654,-0.002216816,-0.038258493,0.013543054,-0.0009197295,0.009895325,0.017020702,-0.018309467,-0.00087200105,0.008939527,0.013261482,-0.0009977445,0.0031011254,-0.013389304,-0.0074592913,0.026187725,-0.024332881,0.0057636723,-0.00011608936,0.031934567,-0.0004006304,0.006849397,-0.008525122,-0.0065780655,0.013458427,-0.008668251,0.021962825,0.0055314526,-0.01389125,0.013860791,0.0023883209,-0.0019910429,-0.002709467,-0.0073138596,0.005445922,0.010093667,-0.00797582,0.018299244,-0.008718347,-0.01557365,0.0019882694,-0.010302976,-0.008782793,-0.01993608,0.00083476864,-0.0018453058,0.001340773,-0.01164718,-0.0003688
"VIZIO 24"" Inches VHD24M-0810 Class V-Series HD (1080p) Smart LED TV - Full Array Backlighting, Smart TV with Apple AirPlay, Chromecast, Alexa Compatibility (Renewed)",3.9,3.951243718581428,4.61512051684126,Organic,0,0,0.0,TV & Video Displays,OTHER,0,,,24.0,,,FHD_1080p,,,4.59511985013459,No Badge,0.031950533,0.009318009,0.009179831,0.0113939345,-0.02670692,0.004182577,-0.022029743,-0.014917344,-0.03604127,-0.025103524,-0.00643567,0.0030335337,0.02410531,-0.0020337105,0.0045603514,0.04497477,-0.014578022,0.005330123,0.0007451996,0.017134732,0.022531271,-0.006420514,-0.008446824,0.0001992397,0.012215473,-0.010640733,0.023205716,0.0014092736,0.0034827814,0.0041160807,0.024140405,-0.010421697,0.0071774255,0.007690884,-0.007524208,0.005782377,-0.0148639325,0.010399564,0.0013418645,0.008564156,-0.013887259,-0.005166458,-0.004016187,0.005990984,0.017096248,-0.016326467,-0.003926972,0.006770174,-0.005563408,0.005032297
