category,market_tier,condition,is_premium_brand,tech_generation,ram_gb,storage_gb,size_value,performance_value,power_wattage,resolution_standard,cpu_gpu_tier,connectivity,brand,pack_count,confidence,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,log_original_price,log_purchased_last_month,log_total_reviews
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Panasonic,1.0,0.9,4.9,No Badge,Organic,0,0,0,0.0,4.6150215020384655,3.9318256327243257,3.737669618283368
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,165.0,,2K/QHD (1440p),,"HDMI 2.0, Display Port 1.4",GIGABYTE,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.29,5.420490750505713,3.9318256327243257,6.903747257584598
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,15.0,,,,iOttie,1.0,0.95,4.0,No Badge,Organic,1,1,0,0.0,4.024458434757935,5.303304908059076,7.538494999413465
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Renata,5.0,0.9,4.6,No Badge,Organic,0,0,0,0.0,1.944480556245719,6.2166061010848646,7.845416036592485
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,0.95,4.6,No Badge,Organic,0,0,0,0.0,2.6390573296152584,5.303304908059076,3.7612001156935615
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,16000.0,,,,,Razer,1.0,0.95,4.6,No Badge,Organic,1,1,0,0.0,4.060270581888349,4.61512051684126,8.954156966583772
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Maxell,2.0,0.9,3.8,No Badge,Organic,1,0,0,0.0,2.19722457733622,6.2166061010848646,6.478509642208569
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,"Bluetooth, USB",JLab,1.0,0.9,4.1,No Badge,Organic,0,0,0,0.0,3.4008639927609177,5.303304908059076,5.780743515792329
Displays & Mounting,Mainstream,Renewed/Refurbished,False,Current-Gen,,,32.0,720.0,,HD/HD+,,Dual-Band WiFi 5,VIZIO,1.0,1.0,4.4,No Badge,Organic,0,0,0,0.16,4.77912349311153,4.61512051684126,4.48863636973214
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Logitech,1.0,1.0,4.1,No Badge,Organic,0,1,0,0.0,3.433664571799657,4.61512051684126,6.063785208687608
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,GE,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,2.2321626286975,5.993961427306569,6.922643891475888
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,,,,,,Microsoft,2.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,4.663439094112067,4.61512051684126,5.541263545158426
PC Components (Core),Mainstream,New,False,Current-Gen,,,360.0,,,,,,Lian Li,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,4.6150215020384655,4.61512051684126,4.30406509320417
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,14.0,,,,,,Incase,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.2,3.931629535067065,5.303304908059076,4.262679877041316
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,16.0,512.0,15.6,,,FHD (1080p),Ryzen 7,WiFi 6,acer,1.0,1.0,4.3,No Badge,Organic,0,0,0,0.0,5.860786223465865,0.0,4.927253685157205
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,120.0,,,Thunderbolt/USB-C,HP,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.0,5.252221070655064,3.9318256327243257,2.772588722239781
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Satechi,1.0,0.95,4.2,No Badge,Organic,1,0,0,0.0,3.7133281345162463,5.303304908059076,6.853299093186078
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,300.0,300.0,,,Bluetooth,Pyle,1.0,0.95,4.1,No Badge,Organic,1,0,0,0.23,4.983538126211888,4.61512051684126,7.981733286691885
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,UGREEN,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.2,2.39698576841553,6.2166061010848646,9.583557732534226
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Samsonite,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.3,5.3518107389880365,4.61512051684126,1.791759469228055
Tablets & E-Readers,Mainstream,New,False,Current-Gen,,,11.0,,,,,,ZAGG,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.33,4.262539022051294,4.61512051684126,6.56244409369372
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ESR,1.0,0.9,4.5,No Badge,Organic,1,0,1,0.17,4.110709916308365,5.303304908059076,7.108244139731541
Gaming Systems & VR,Mainstream,New,False,Current-Gen,,,,,,,,,Nintendo,1.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,4.110053855927281,0.0,8.30622521603216
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Monoprice,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.15,4.703566507844284,4.61512051684126,7.611347717403621
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Epson,1.0,0.9,4.9,No Badge,Organic,1,0,0,0.05,6.3647335449998295,3.9318256327243257,3.1354942159291497
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,,StarTech.com,1.0,0.9,4.8,No Badge,Organic,0,0,0,0.0,6.359573868672378,0.0,4.7535901911063645
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,5.0,300.0,,,,,Pyle,2.0,1.0,4.4,No Badge,Organic,1,0,0,0.0,3.610647605844363,5.303304908059076,7.639642287858013
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,20.0,20.0,,,Wireless,Bose,1.0,0.95,5.0,No Badge,Organic,0,0,0,0.0,6.118075171367044,3.9318256327243257,0.6931471805599453
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Humminbird,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.29,5.30325515557766,4.61512051684126,4.158883083359672
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,1.5,,,,,,Kate,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.08,3.931629535067065,5.303304908059076,4.262679877041316
Cameras & Photography,Mainstream,New,True,Current-Gen,,,90.0,,,,,,Tamron,1.0,0.95,4.9,No Badge,Organic,1,0,0,0.0,6.551080335043404,0.0,2.70805020110221
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Energizer,12.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,3.5100517865742376,5.303304908059076,7.359467638255621
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,4K/UHD (2160p),,Bluetooth,Yamaha,1.0,0.95,4.8,No Badge,Organic,0,0,0,0.0,5.993836731253038,3.9318256327243257,1.9459101490553128
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Panasonic,3.0,1.0,4.2,No Badge,Organic,0,0,0,0.0,4.185555442275485,4.61512051684126,6.251903883165888
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Fitbit,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.21,5.016948656152848,3.9318256327243257,10.32137518064285
PC Components (Core),Mainstream,New,True,Current-Gen,,1024.0,2.5,,,,,,SAMSUNG,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.08,4.795707897553386,3.9318256327243257,9.93991590914968
Peripherals & Input Devices,Mainstream,Renewed/Refurbished,False,Legacy,,,,,,,,,Nintendo,1.0,0.95,4.2,No Badge,Organic,0,0,0,0.16,3.7123518102990793,5.303304908059076,6.86484777797086
Displays & Mounting,Mainstream,New,True,Current-Gen,,,24.0,100.0,,,,,SAMSUNG,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.605170185988092,3.9318256327243257,7.733245646529795
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,5K/8K+,,,GoPro,1.0,1.0,4.2,No Badge,Organic,0,0,0,0.0,5.187385805840755,3.9318256327243257,7.461065514354283
Cameras & Photography,Mainstream,New,False,Current-Gen,,,80.0,,,,,,Celestron,1.0,0.9,4.2,No Badge,Organic,1,0,1,0.0,5.525253716100942,3.9318256327243257,6.238324625039508
Cameras & Photography,Mainstream,Renewed/Refurbished,True,Current-Gen,,,,,,,,,Canon,9.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,5.598421958998375,3.9318256327243257,3.218875824868201
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,Canon,1.0,0.95,4.1,No Badge,Organic,1,1,0,0.05,5.752540892289972,4.61512051684126,7.834392302910435
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Xerox,1.0,0.95,5.0,No Badge,Organic,0,0,0,0.0,5.398117451625214,0.0,0.6931471805599453
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Peak Design,1.0,0.9,4.1,No Badge,Organic,1,1,0,0.0,3.9308447596687337,4.61512051684126,6.113682179832232
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,,,,,,NEEWER,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.38,3.0440461338325417,5.707110264748875,6.953684210870537
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,15.0,,,,,,Kenneth Cole,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.21,4.110709916308365,4.61512051684126,8.305236829492593
Cameras & Photography,Mainstream,Renewed/Refurbished,True,Current-Gen,,,,,,,,,Canon,1.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,4.614129927359564,4.61512051684126,4.700480365792417
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Wired,PDP,1.0,1.0,4.3,No Badge,Organic,0,0,0,0.0,3.2577118486533987,5.303304908059076,7.987864096085687
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wired,ASUS,1.0,0.9,3.9,No Badge,Organic,1,0,0,0.2,5.017213609456379,3.9318256327243257,6.444131256700441
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Duracell,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,3.295466427029913,5.707110264748875,6.371611847231857
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Sony,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.0,4.058026299547989,4.61512051684126,10.352490962658775
Displays & Mounting,Mainstream,New,False,Current-Gen,,,32.0,,90.0,4K/UHD (2160p),,Bluetooth,LG,1.0,1.0,3.3,No Badge,Organic,1,0,0,0.0,6.398578295461671,0.0,3.7612001156935615
Networking & Smart Home,Mainstream,Renewed/Refurbished,True,Current-Gen,,,,1800.0,,,,WiFi 6,NETGEAR,1.0,0.95,4.1,No Badge,Organic,0,0,0,0.6,4.605070180987758,5.303304908059076,5.942799375126701
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,D'Addario,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,2.63834278867739,5.707110264748875,9.46591239050973
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,USB,Audio-Technica,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,5.075173815233827,4.61512051684126,5.081404364984463
Cameras & Photography,Mainstream,Renewed/Refurbished,False,Last-Gen,,,,,,,,,Canon,1.0,0.9,3.9,No Badge,Organic,0,0,0,0.0,5.095466518501589,3.9318256327243257,3.1780538303479458
Displays & Mounting,Premium,New,True,Current-Gen,,,32.0,160.0,,4K/UHD (2160p),,USB-C,ASUS,1.0,1.0,5.0,No Badge,Organic,1,0,0,0.0,6.5367060902399095,3.9318256327243257,1.3862943611198906
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Plantronics,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.06,5.19844178112078,3.9318256327243257,3.332204510175204
Laptops & Chromebooks,Premium,Renewed/Refurbished,True,Current-Gen,4.0,128.0,13.3,1.4,,,Intel i5,,Apple,1.0,1.0,4.0,No Badge,Organic,0,0,0,0.0,5.828945617610208,4.61512051684126,7.171656822768514
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,E-Z Ink,3.0,1.0,4.4,No Badge,Organic,1,1,0,0.22,3.8709926558701535,5.303304908059076,6.852242569051878
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,1.0,5.0,No Badge,Organic,1,0,0,0.0,6.1158700501841885,3.9318256327243257,0.6931471805599453
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,USB,Arduino,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,3.2577118486533987,5.303304908059076,6.997595982981927
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,22.0,,,,,,Garmin,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.0,3.931629535067065,5.303304908059076,3.688879454113936
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Battery Charger,2.0,1.0,4.4,No Badge,Organic,0,0,0,0.0,4.848665233550198,4.61512051684126,3.1780538303479458
"Desktops, Workstations & Servers",Mainstream,Renewed/Refurbished,False,Current-Gen,32.0,2048.0,,,,,i7,WiFi 5,Dell,1.0,1.0,4.1,No Badge,Organic,0,0,0,0.0,5.525413097700675,3.9318256327243257,5.8805329864007
Peripherals & Input Devices,Budget,New,False,Legacy,,,14.0,,,,,,VIVO,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.4,3.2577118486533987,5.707110264748875,5.429345628954441
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,7.047517221357296,0.0,1.9459101490553128
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,100.0,,FHD (1080p),,HDMI,LG,1.0,1.0,4.5,No Badge,Organic,0,0,0,0.0,4.3943256902608985,4.61512051684126,7.498869733976931
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,ASURION,1.0,1.0,4.4,No Badge,Organic,0,0,0,0.0,2.5641798306825083,0.0,3.6635616461296463
Accessories & Consumables,Mainstream,Renewed/Refurbished,False,Current-Gen,,,,,,,,,Logitech,1.0,1.0,4.3,No Badge,Organic,0,0,0,0.0,4.584967478670572,4.61512051684126,5.159055299214529
Displays & Mounting,Mainstream,New,False,Current-Gen,,,43.0,,,FHD (1080p),,WiFi,Westinghouse,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,5.293254572205575,4.61512051684126,6.905753276311464
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,FHD (1080p),,USB-A,Logitech,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,3.0973859272804907,4.61512051684126,2.8903717578961645
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,45.0,,,,Wireless,Canon,1.0,0.95,4.4,No Badge,Organic,0,1,0,0.0,6.141176820336309,3.9318256327243257,5.0238805208462765
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,,Klipsch,2.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,5.081342251254203,3.9318256327243257,7.140453043101158
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Dymo,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,3.7727609380946383,4.61512051684126,5.802118375377063
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,7.0,,,,,,Scotch,5.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,2.244955980157409,5.707110264748875,7.993957547573565
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,WiFi 6,TP-Link,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,4.912581353620868,3.9318256327243257,4.564348191467836
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Sangean,1.0,0.9,4.5,No Badge,Organic,0,0,0,0.0,4.919907930463299,4.61512051684126,7.2078598714324755
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,USB,HP,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,3.6373229671995344,5.303304908059076,7.290974778142981
PC Components (Core),Mainstream,New,False,Current-Gen,,,,,,,,WiFi 7,GIGABYTE,1.0,0.95,3.7,No Badge,Organic,1,0,0,0.09,5.860757733031528,3.9318256327243257,1.6094379124341005
"Desktops, Workstations & Servers",Premium,New,True,Current-Gen,4.0,16.0,,,,,Ryzen R1600,Wired,Synology,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,7.332781155075517,0.0,6.297109319933935
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Lexmark,1.0,1.0,4.4,No Badge,Organic,0,0,0,0.0,5.0277545859036445,3.9318256327243257,5.468060141135132
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Anker,1.0,0.9,4.3,No Badge,Organic,1,1,0,0.13,2.8326249356838407,5.707110264748875,8.851663425366777
PC Components (Core),Mainstream,New,True,Current-Gen,8.0,,,5600.0,,,,,Samsung,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,3.175968323856924,4.61512051684126,4.276666119016055
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Carson,4.0,1.0,4.4,No Badge,Organic,1,1,0,0.24,4.204692619390966,3.9318256327243257,7.148345743900068
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,5.961005339623274,3.9318256327243257,5.598421958998375
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Casio,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,2.39698576841553,5.993961427306569,6.694562058521095
Laptops & Chromebooks,Premium,New,True,Current-Gen,32.0,1024.0,16.0,,,FHD (1080p),Ryzen 7,WiFi 6,Lenovo,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,6.684611727667927,0.0,4.02535169073515
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Pelican,1.0,0.9,4.9,No Badge,Organic,1,0,0,0.0,4.110053855927281,4.61512051684126,5.730099782973574
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,8000.0,,,,Wired,EPOMAKER,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.15,3.931629535067065,4.61512051684126,4.61512051684126
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,JBL,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,3.8284239815518326,5.303304908059076,5.3471075307174685
Tablets & E-Readers,Mainstream,New,True,Current-Gen,,,,,,,,,Samsung,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.07,5.860757733031528,3.9318256327243257,3.951243718581428
Gaming Systems & VR,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,8Bitdo,1.0,1.0,4.5,No Badge,Organic,0,0,1,0.0,3.4333418349887226,5.303304908059076,5.44673737166631
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Dolphin,100.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,2.691243082785829,5.303304908059076,6.3835066348840055
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Samsung,1.0,0.9,4.1,No Badge,Organic,1,0,0,0.0,4.74406218485471,4.61512051684126,6.974478911025045
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,6.7,,,,,,Case-Mate,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,2.1077860146889784,5.993961427306569,5.5909869805108565
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,WiFi 6,TP-Link,1.0,0.9,4.8,No Badge,Organic,1,0,0,0.33,4.795707897553386,4.61512051684126,5.75890177387728
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,MOSISO,1.0,0.95,4.6,No Badge,Organic,1,1,0,0.05,3.4008639927609177,5.303304908059076,5.424950017481403
Accessories & Consumables,Budget,New,True,Current-Gen,,,,,,,,,Garmin,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.09,3.7133281345162463,5.303304908059076,6.169610732491456
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Duracell,2.0,1.0,4.7,No Badge,Organic,0,0,0,0.0,1.6770965609079151,6.2166061010848646,8.670772279344538
Peripherals & Input Devices,Premium,Renewed/Refurbished,True,Current-Gen,,,,,,,,Wired,Apple,1.0,0.9,4.3,No Badge,Organic,0,0,0,0.12,3.5260663637080247,5.303304908059076,6.16541785423142
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Energizer,2.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,2.9439125248241944,5.707110264748875,7.675546002537848
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,,,,Nikon,1.0,0.95,4.8,No Badge,Organic,1,0,0,0.0,6.742821671789409,0.0,6.428105272684596
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.95,4.3,Amazon's,Organic,1,0,0,0.0,6.4457198193855785,0.0,5.293304824724492
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Samsonite,1.0,0.9,4.6,No Badge,Organic,0,0,0,0.0,4.208119576480946,4.61512051684126,4.430816798843313
Displays & Mounting,Mainstream,New,False,Current-Gen,,,,,,,,,Ergotron,1.0,1.0,4.5,No Badge,Organic,1,1,0,0.0,6.1092475827643655,3.9318256327243257,6.040254711277414
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,26.0,,,,Wireless,Brother,1.0,0.95,4.4,No Badge,Organic,0,0,0,0.0,5.701045398946315,0.0,4.564348191467836
PC Components (Core),Premium,New,True,Cutting-Edge,,2048.0,,12400.0,,,,,Corsair,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.05,5.398117451625214,3.9318256327243257,5.908082938168931
Laptops & Chromebooks,Premium,New,True,Current-Gen,32.0,1024.0,15.6,60.0,,FHD (1080p),i7,WiFi 6,DELL,1.0,1.0,4.0,No Badge,Organic,0,0,0,0.0,6.398594934535208,0.0,5.3981627015177525
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,Wired,TRENDnet,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.23,5.707077041605631,3.9318256327243257,5.068904202220232
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,PGYTECH,2.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,3.7123518102990793,4.61512051684126,4.532599493153256
Accessories & Consumables,Mainstream,New,False,Legacy,,,,450.0,,,,,SureFire,1.0,0.95,4.6,No Badge,Organic,0,0,0,0.0,3.2523106009544382,5.303304908059076,7.126087273299125
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,GE,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,2.905807566026004,5.303304908059076,8.857515151192198
Cameras & Photography,Mainstream,New,True,Current-Gen,,,30.0,8.0,,,,,Nikon,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,4.851639562605798,4.61512051684126,4.51085950651685
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Monoprice,5.0,1.0,4.3,No Badge,Organic,1,0,0,0.39,3.090132948975475,5.707110264748875,9.776051829226445
Peripherals & Input Devices,Mainstream,New,False,Legacy,,,,,,,,,Fellowes,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.15,3.177637076851603,5.303304908059076,8.811503250158239
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,4.0,100.0,100.0,,,,Pyle,2.0,0.95,4.2,No Badge,Organic,1,0,0,0.4,3.7727609380946383,4.61512051684126,5.805134968916488
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Zoom,1.0,0.95,4.3,No Badge,Organic,1,0,0,0.0,5.19295685089021,3.9318256327243257,3.951243718581428
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Aputure,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.2,5.298317366548036,4.61512051684126,5.19295685089021
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Gator Frameworks,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,3.58324112209094,4.61512051684126,2.3978952727983707
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,4.0,,,,Bluetooth LE & 2.4GHz,Kensington,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.0,3.6240742307478206,5.303304908059076,5.883322388488279
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,300.0,1.0,4.6,No Badge,Organic,1,0,0,0.12,3.295466427029913,4.61512051684126,5.697093486505405
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,StarTech.com,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.44,3.1350593387750902,5.303304908059076,7.475905969367397
PC Components (Core),Premium,New,True,Current-Gen,,,,,,,AMD X870,WiFi 7,ASUS,1.0,1.0,3.8,No Badge,Organic,0,0,0,0.0,6.124639626260398,3.9318256327243257,2.9444389791664403
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Klein Tools,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,2.39698576841553,5.707110264748875,7.917900586327916
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,60.0,,,,Wireless,GODOX,1.0,0.9,4.5,No Badge,Organic,0,0,0,0.0,4.04305126783455,4.61512051684126,7.171656822768514
PC Components (Core),Mainstream,New,False,Current-Gen,,24000.0,3.5,7200.0,,,,,Seagate,1.0,1.0,4.0,No Badge,Organic,0,0,0,0.0,5.707077041605631,0.0,2.079441541679836
Cameras & Photography,Mainstream,New,False,Current-Gen,,,,,,,,,Fujifilm,2.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,5.525413097700675,3.9318256327243257,2.302585092994046
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,65.0,,,,,,Goodyear,1.0,0.9,4.6,No Badge,Organic,0,0,0,0.0,5.084195497204284,4.61512051684126,4.189654742026425
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,,,,,,Microsoft,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,5.18329925496377,3.9318256327243257,3.332204510175204
Accessories & Consumables,Mainstream,New,False,Current-Gen,,1024.0,2.5,7200.0,,,,,Western Digital,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.19,4.317354771313298,4.61512051684126,6.871091294610546
PC Components (Core),Mainstream,New,True,Current-Gen,,,,,,,,,CORSAIR,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.0,4.663344750039164,4.61512051684126,5.472270673671475
PC Components (Core),Mainstream,New,True,Current-Gen,,,,8200.0,,,Ryzen 9000/8000/7000,"Wi-Fi 7, 5G",MSI,1.0,0.95,4.2,No Badge,Organic,0,0,0,0.0,5.017213609456379,3.9318256327243257,3.1354942159291497
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,14.0,,,,,,Thule,1.0,0.95,4.6,No Badge,Organic,0,0,0,0.0,4.173617743116608,4.61512051684126,5.831882477283517
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Glorious,1.0,0.9,4.6,No Badge,Organic,1,1,0,0.0,2.8898160479624417,5.707110264748875,7.768110378525988
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Pyle,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.12,2.8898160479624417,5.707110264748875,8.663714844079005
Smartphones & Wearables,Premium,New,True,Current-Gen,,,,,,,,,Garmin,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.39,6.803494158767612,3.9318256327243257,5.739792912179234
