product_title,product_rating,total_reviews,purchased_last_month,original_price,is_sponsored,coupon,buy_box_availability,sustainability_tags,product_image_url,has_coupon,discount_percentage,badge_amazons,badge_best_seller,badge_ends_in,badge_limited_time_deal,badge_no_badge,badge_save_xpct,product_category,log_purchased_last_month,log_original_price,log_total_reviews
"CORSAIR 4000D Frame Modular Mid-Tower ATX PC Case – High Airflow, InfiniRail™ Fan Mounting System, Dual 360mm Radiator Support, ASUS BTF, MSI Project Zero, Gigabyte Project Stealth – Black",4.5,237.0,100,104.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61sg2x6mdJL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,4.61512051684126,4.663344750039164,5.472270673671475
"MSI PRO B850-P WiFi Motherboard, ATX - Supports AMD Ryzen 9000/8000 / 7000 Processors, AM5 - DDR5 Memory Boost (8200+ MT/s OC), PCIe 5.0 x16 & 4.0 x16, M.2 Gen5, Wi-Fi 7, 5G LAN",4.2,22.0,50,149.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/81hC11LPWhL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,3.9318256327243257,5.017213609456379,3.1354942159291497
"Thule Gauntlet MacBook® Sleeve 14""",4.6,340.0,100,63.95,0,No Coupon,0,0,https://m.media-amazon.com/images/I/81HmT-8DCxL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Wearables,4.61512051684126,4.173617743116608,5.831882477283517
Glorious Mouse Bungee - Flexible Mouse Cable Management - Gaming Mouse Accessory (Black),4.6,2363.0,300,16.99,0,No Coupon,1,1,https://m.media-amazon.com/images/I/71IwqnaJziL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,5.707110264748875,2.8898160479624417,7.768110378525988
Pyle Water Resistant Marine Stereo Cover - Smoke Colored Heavy Duty Boat Radio Protector Shield with Flip-up Door & Spring Loaded Release - Mounting Gasket Included - Pyle PLMRCB1,4.4,5788.0,300,16.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71qi6dh0+EL._AC_UL320_.jpg,0,0.12,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.707110264748875,2.8898160479624417,8.663714844079005
"Garmin epix Gen 2, Premium active smartwatch, Health and wellness features, touchscreen AMOLED display, adventure watch with advanced features, white titanium",4.5,310.0,50,899.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61nmm3U-yIL._AC_UL320_.jpg,0,0.39,0,0,0,0,1,0,Wearables,3.9318256327243257,6.803494158767612,5.739792912179234
"UGREEN USB C Micro SD Card Reader, Type C to Micro SD Card Adapter with Zinc Alloy External, Portable SD Card Reader USB C for TF Micro SDHC SDXC, Compatible with Samsung/Mac/iPad Pro/iPhone 15 16",4.4,2545.0,500,12.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61+kErJUAIL._AC_UL320_.jpg,0,0.25,0,0,0,0,1,0,"Chargers, Adapters & Cables",6.2166061010848646,2.63834278867739,7.842278779117352
Asrock B650MProRSWiFi Mb Asrockb650m Pro Rs WiFi R,4.5,71.0,100,139.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/711lt2skqAL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Networking,4.61512051684126,4.9486889658772695,4.276666119016055
"DYMO LabelWriter 450 Turbo Direct thermal 600 x 300DPI Black,Silver label printer (Renewed)",4.5,16.0,50,274.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/81h7XtWCdoL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",3.9318256327243257,5.616771097666572,2.833213344056216
Nikon NIKKOR Z 14-30mm f/4 S | Premium constant aperture wide-angle zoom lens for Z series mirrorless cameras | Nikon USA Model,4.7,498.0,0,1196.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61l3dXv-phL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Cameras & Photography,0.0,7.088367041577369,6.212606095751519
"Pyle Megaphone 50-Watt Siren Bullhorn - Bullhorn Speaker w/ Detachable Microphone, Portable Lightweight Strap & Rechargeable Battery - Professional Outdoor Voice for Police & Cheerleading - PMP57LIA",4.3,1334.0,100,76.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71yPEIpWffL._AC_UL320_.jpg,0,0.16,0,0,0,0,1,0,"Audio, Sound & Recording Gear",4.61512051684126,4.356580613342406,7.19668657083435
"StarTech.com Standalone 1 to 2 USB Flash Drive Duplicator / Cloner / Eraser, Multiple USB Thumb Drive Copier / Sanitizer, System File / Sector-by-Sector Copy, 1.5 GB/min, 3-Pass Erase, LCD, TAA",4.3,358.0,100,138.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/612Sn5ClhsL._AC_UL320_.jpg,0,0.1,0,0,0,0,1,0,Computer Peripherals,4.61512051684126,4.941570991486734,5.883322388488279
Ubiquiti UniFi G5 Dome Camera (UVC-G5-Dome),4.5,67.0,50,199.39,0,No Coupon,1,0,https://m.media-amazon.com/images/I/518CBMpSJrL._AC_UL320_.jpg,0,0.06,0,0,0,0,1,0,Cameras & Photography,3.9318256327243257,5.300265467766052,4.219507705176107
Manfrotto 290 Xtra 3-Section Aluminum Tripod with 804 3-Way Pan and Tilt Head,4.6,1034.0,100,274.95,0,No Coupon,1,1,https://m.media-amazon.com/images/I/516YtfUD5TL._AC_UL320_.jpg,0,0.24,0,0,0,0,1,0,Cameras & Photography,4.61512051684126,5.62021968988551,6.942156705699469
"EPSON 802 DURABrite Ultra Ink Standard Capacity Cyan Cartridge (T802220-S) Works with WorkForce Pro WF-4720, WF-4730, WF-4734, WF-4740",4.6,530.0,200,29.69,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61aCI66OQAL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.303304908059076,3.4239368686316447,6.274762021241939
"Logitech G515 Wireless Gaming Keyboard TKL, LIGHTSYNC RGB, Thin Tenkeyless Design, Double-Shot PBT Keycaps, Tactile Brown Mechanical Switches - Black",4.5,431.0,200,159.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61VvvVl6VCL._AC_UL320_.jpg,0,0.07,0,0,0,0,1,0,Computer Peripherals,5.303304908059076,5.081342251254203,6.068425588244111
Kodak Kodacolor Gold 200 GB 135-36 CN 3 P Film,4.7,612.0,200,34.69,0,No Coupon,1,0,https://m.media-amazon.com/images/I/817h6FlASSL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Cameras & Photography,5.303304908059076,3.574870537502069,6.418364935936212
"SAMSUNG Galaxy S24 Ultra Anti-Reflecting Phone Screen Protector, Front Display Protective Film Shield, Anti Scratch Protection, Dustproof, US Version, EF-US928CTEGUS, Transparent",3.7,416.0,200,29.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61kFojz-KmL._AC_UL320_.jpg,0,0.22,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.303304908059076,3.433664571799657,6.0330862217988015
Replacement 4GB Xbox 360 Slim Console Only System (Renewed),4.1,309.0,100,116.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61goCxS+FZL._AC_UL320_.jpg,0,0.15,0,0,0,0,1,0,Video Game Consoles & Virtual Reality,4.61512051684126,4.762173934797756,5.736572297479192
OEM TCL ROKU RC280 TV REMOTE for LED HDTV with Amazon Netflix HBO Sling Key,4.6,1055.0,400,9.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/519JbqfUjsL._AC_UL320_.jpg,0,0.0,1,0,0,0,0,0,TV & Video Displays,5.993961427306569,2.3933394562625097,6.962243464266207
"HP 14A Black Toner Cartridge | Works with HP LaserJet Enterprise M712 Series, HP LaserJet Enterprise MFP M725 Series | CF214A",4.3,22.0,50,310.89,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71Ql6lsAQnL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",3.9318256327243257,5.742650561541583,3.1354942159291497
DYMO Monochrome LabelWriter 450 Twin Turbo,3.7,321.0,50,244.49,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71MhIUcLdAL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",3.9318256327243257,5.5032562132074,5.7745515455444085
ASURION 3 Year Wearables Protection Plan ($250 - $299.99),4.0,8.0,0,48.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/41xG8Yh0rlL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Wearables,0.0,3.911822985425479,2.19722457733622
Genuine Canon PG-240XL High Capacity Black Ink Cartridge (5206B001) + CL-241 Color Ink Cartridge (5209B001),4.7,3893.0,200,63.95,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71K2LuGEZjL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.303304908059076,4.173617743116608,8.267192185932146
"TP-Link AC1200 PCIe WiFi Card for Desktop PC (Archer T5E) - Bluetooth 5.0, Dual Band Wireless Network Card (2.4Ghz and 5Ghz) for Gaming and Streaming, 2 High Gain Antennas, Supports Windows 10/11",4.5,13727.0,200,39.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61o9IgE8ZEL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,5.303304908059076,3.7133281345162463,9.527192821727745
"KICKER 48CDF104 Comp 10"" Subwoofer in Down Firing Enclosure, 4-Ohm",4.5,190.0,50,157.36,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71HhqBRvceL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Other Electronics,3.9318256327243257,5.06487092223793,5.25227342804663
"NEEWER 35.4""/90cm Parabolic Softbox Bowens Mount, Quick Release with Diffusers/Grid/Bag for Video Continuous Lighting CB60 CB200B MS60 MS150B Q4 Compatible with Godox Amaran 100x Aputure 600d, NS90P",4.7,262.0,100,79.02,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71649PYsoWL._AC_UL320_.jpg,0,0.05,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),4.61512051684126,4.382276603429089,5.572154032177765
"NETGEAR Nighthawk WiFi 6 Router (RAX50) 6-Stream Gigabit Router, AX5400 Dual-Band Wireless Speed (Up to 5.4 Gbps), Coverage Up to 2,500 sq.ft. and 25 Devices",4.4,5266.0,50,88.49,0,No Coupon,0,0,https://m.media-amazon.com/images/I/41dbJoBd-SL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Networking,3.9318256327243257,4.494126887194767,8.569216219483389
"Pioneer AVH-521EX 6.8"" Resistive Touchscreen, Double Din – Bluetooth, Backup Camera, SiriusXM, USB, FLAC Playback, MIXTRAX, 13-Band EQ, AM/FM Radio Preouts",4.5,77.0,50,369.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61rwp2e-SiL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",3.9318256327243257,5.916175108066267,4.356708826689592
"NETGEAR 24-Port Gigabit Ethernet Smart Switch (GS724T) - Managed, Optional 1 Year Insight Cloud Management, with 2 x 1G SFP, Desktop or Rackmount, and Limited Lifetime Protection",5.0,6.0,50,140.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/6114mMbjcDL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Networking,3.9318256327243257,4.948759890378168,1.9459101490553128
STAR WARS Lucasfilm Backpack Black Darth Vader 18 Inch Air Mesh Padded Bag,4.3,26.0,300,39.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61WJaCDnivL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,5.707110264748875,3.7133281345162463,3.295836866004329
"Skytech Gaming Archangel Desktop PC, Ryzen 7 5700 3.7 GHz (4.6GHz), AMD RX 6600 8GB, 1TB NVMe SSD, 16GB DDR4 RAM 3200, 650W Gold PSU, Wi-Fi, Win 11",4.3,28.0,0,949.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71aX+VeVIzL._AC_UL320_.jpg,0,0.11,0,0,0,0,1,0,PC Components,0.0,6.857503547242996,3.367295829986474
"Nintendo Pokemon Clear Backpack Set - Bundle with 16"" Pikachu Transparent Backpack Removable Laptop Pouch Plus Water Bottle | Pokemon Laptop Bag for Teens, Adults",4.8,9.0,300,27.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/813SvIahz9L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.707110264748875,3.366950942933564,2.302585092994046
"UBeesize Selfie Stick Tripod for iPhone and Android, 52'' Extendable Phone Tripod Stand with Remote, Portable Selfie Sticks with Phone Holder for Video Recording & Travel",4.5,5330.0,200,19.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61wFYwawwVL._AC_UL320_.jpg,0,0.1,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.303304908059076,3.0440461338325417,8.581294116822761
"SAMSUNG Electronics Galaxy Watch 4 40mm Smartwatch with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection Bluetooth US Version, Silver (Renewed)",4.0,453.0,200,52.94,0,No Coupon,0,0,https://m.media-amazon.com/images/I/41sXl2XxAvL._AC_UL320_.jpg,0,0.06,0,0,0,0,1,0,Wearables,5.303304908059076,3.987872317711584,6.118097198041348
"TCL 50-Inch Class S4 4K LED Smart TV with Google (50S450G, 2023 Model), Dolby Vision, HDR Pro, Atmos, Assistant Built-in Voice Remote, Works Alexa, Streaming UHD Television",4.2,975.0,50,333.35,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71v7xUf1JoL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,TV & Video Displays,3.9318256327243257,5.812188348499988,6.883462586413092
"Lenovo Gen 13 ThinkPad X1 Carbon Aura Edition Laptop, Intel Ultra 7 258V, 14"" 2.8K 2880x1800 OLED Non-Touch 400 nits 120Hz Display, Wi-Fi 7, 32GB RAM, 2TB SSD, FHD Cam, Win 11 Pro, 2 YR CPS Warranty",5.0,3.0,0,1999.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61CJQzAtkGL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,0.0,7.600902459542082,1.3862943611198906
"Scosche FD3090B Double DIN or Single DIN with Pocket Radio Install Dash Kit Compatible with Select 1995-2016 Ford, Lincoln, Mazda and Mercury Vehicles - See Fit Guide in images to verify your vehicle",4.1,2937.0,300,14.28,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61V6tz3r21L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.707110264748875,2.7265447837383743,7.9854843567338225
"TUMI - Alpha Bravo Expedition Flap Backpack - Large Carry On Backpack - 21.0"" X 12.5"" X 7.5"" - Fits up to 17"" Laptop - Black Onyx",4.3,29.0,0,678.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81N5WPfQu2L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,0.0,6.522078092179667,3.4011973816621555
"Lithonia Lighting Emergency Replacement Battery, 6 Volts, 250 Watts, Black (ELB 06042)",4.5,368.0,100,21.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71LmOaFHCoL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Power & Batteries,4.61512051684126,3.091042453358316,5.910796644040527
"Belkin USB C Hub, 6-in-1 MultiPort Adapter Dock with 4K HDMI, USB-C 100W PD Pass-Through Charging, 2 x USB A, Gigabit Ethernet Ports and SD Slot for MacBook Pro, Air, iPad Pro, XPS and More",4.5,732.0,100,67.81,0,No Coupon,1,0,https://m.media-amazon.com/images/I/616yRETDXyL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,4.61512051684126,4.231349083214389,6.597145701886651
Plantronics CS540/HL10 Headset System with Handset Lifter,4.2,241.0,50,179.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/513GcrLYCYL._AC_UL320_.jpg,0,0.08,0,0,0,0,1,0,Mobile Cell Phones & Smartphones,3.9318256327243257,5.19844178112078,5.488937726156687
"Intermatic WH40 Electric Water Heater Timer, Gray",4.4,1594.0,100,86.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/815YWicaYxL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Other Electronics,4.61512051684126,4.465908118654584,7.374629015218945
"Neewer Professional Metal 360 Degree Rotating Panoramic Ball Head with 1/4 inch Quick Release Plate and Bubble Level,up to 17.6pounds/8kilograms,for Tripod,Monopod,Slider,DSLR Camera,Camcorder",4.6,4044.0,200,24.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71ZjAAKYDnL._AC_UL320_.jpg,0,0.06,0,0,0,0,1,0,Computer Peripherals,5.303304908059076,3.2577118486533987,8.305236829492593
Texas Instruments TI-Nspire CX Graphing Calculator,4.5,1975.0,50,249.89,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61NWEby9vhL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",3.9318256327243257,5.525014596061544,7.588829878307813
Energizer Recharge 1-Hour Charger for NiMH Rechargeable AA and AAA Batteries,4.7,4635.0,200,35.29,0,No Coupon,1,0,https://m.media-amazon.com/images/I/613wx-uhHBL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Power & Batteries,5.303304908059076,3.591542221224979,8.441607204459642
LG 24LQ520S-PU 24 inch Class LED HD Smart TV with webOS Bundle with 1 YR CPS Enhanced Protection Pack,4.5,68.0,50,294.37,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71M6STbqG5L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,TV & Video Displays,3.9318256327243257,5.688228807729435,4.23410650459726
"Humminbird XPLORE 10 GPS Fish Finder with Transducer, MEGA Side Imaging+ & HD Touchscreen Display",5.0,3.0,0,2199.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81JYYIKAb2L._AC_UL320_.jpg,0,0.09,0,0,0,0,1,0,TV & Video Displays,0.0,7.6966625381267715,1.3862943611198906
"Easy-Going Outdoor TV Cover for 40 to 42 inches LCD, LED, Waterproof, Weatherproof and Dust-Proof TV Screen Protectors with Cleaning Cloth (42 inch,Black)",4.6,6372.0,300,19.99,0,Save 10%  with coupon,1,0,https://m.media-amazon.com/images/I/61b0Rhj7DjL._AC_UL320_.jpg,1,0.0,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.707110264748875,3.0440461338325417,8.759825595314295
"iOttie Easy One Touch Signature Dashboard & Windshield Universal Car Mount Phone Holder Desk Stand with Suction Cup Base and Telescopic Arm for iPhone, Samsung, Google, More Smartphones",4.4,139943.0,10000,24.95,1,No Coupon,1,1,https://m.media-amazon.com/images/I/61XzOG9rAwL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),9.210440366976515,3.2561716096118976,11.8489976215701
"Logitech K270 Wireless Keyboard and M185 Wireless Mouse Combo — Keyboard and Mouse Included, Long Battery Life (Black with Mouse)",4.2,379.0,100,39.99,0,No Coupon,1,1,https://m.media-amazon.com/images/I/61TtZlMBThL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,4.61512051684126,3.7133281345162463,5.940171252720432
"128GB Elite Type-C USB 3.2 Flash Drive – Up to 120MB/s Read, Up to 10x Faster Write Than USB 2.0, Reliable Design, Durable & Portable for Everyday Store & Share, Type-C Connector, 3-Pack",4.6,43.0,300,25.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51z9EoxVeJL._AC_UL320_.jpg,0,0.15,0,0,0,0,1,0,Storage & Memory Cards,5.707110264748875,3.295466427029913,3.784189633918261
"PDP REALMz Wireless Nintendo Switch Pro Controller, Customizable LED, 40 Hour Rechargeable Battery Power,Officially Licensed by Nintendo: Minecraft Steve -Forest Biome",4.6,550.0,0,59.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61ow7Gnr+4L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,0.0,4.110709916308365,6.311734809152915
"Canon GI-20 Genuine PGBK Ink Bottle, Compatible to PIXMA G6020 and G5020 MegaTank Printers",4.8,412.0,300,20.49,0,No Coupon,1,0,https://m.media-amazon.com/images/I/5128vg+prtL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.707110264748875,3.067587710654419,6.023447592961033
SiriusXM SXSD2 Dock and Play Radio Boom Box,4.6,3425.0,100,109.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/81RbD0+vQCL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",4.61512051684126,4.709440107163888,8.139148678884066
"Klein Tools AESEB2 Elite Bluetooth Jobsite Earbuds, True Wireless Earplugs, 25dB NRR Hearing Protection, 24-Hour Playtime, Digital LED Display",3.8,145.0,100,99.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51Yv2uFmhZL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Wearables,4.61512051684126,4.6150215020384655,4.983606621708336
Logitech Magic Night Compact Wireless Mouse - 2.4 GHz with USB Unifying Receiver & Precision Optical Tracking,4.5,104.0,300,14.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71vW1kubr6L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,5.707110264748875,2.771963526845863,4.653960350157523
"Garmin® quatix® 8, 51 mm, Marine GPS Smartwatch, Bright AMOLED Display, Chartplotter Controls, Built-in Flashlight, 24/7 Health & Wellness Features",4.7,7.0,0,1299.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/714jdWcDxRL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,TV & Video Displays,0.0,7.170880792087884,2.079441541679836
Motorola Solutions RMU2040 2-Pack Two-Way Radio Digital Non-Display 99 UHF Business Exclusive Frequencies,4.3,70.0,50,504.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81g00Db5U8L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,TV & Video Displays,3.9318256327243257,6.22455842927536,4.262679877041316
"Baseus USB Type C Cable for Car, Retractable Cable(3FT) Curly USB A to USB-C Fast Charger Cord Compatible Samsung Galaxy S10 S9 S8 Plus Note 9 8, Moto Z, LG5/G6/V20, USB C Devices (Black)",4.3,2465.0,400,10.99,0,Save 10%  with coupon,1,1,https://m.media-amazon.com/images/I/51ZTkzMpS+L._AC_UL320_.jpg,1,0.09,0,0,0,0,1,0,"Chargers, Adapters & Cables",5.993961427306569,2.4840729690394228,7.81035268372429
OtterBox Defender Series Series Case for iPhone SE (2nd gen - 2020) and iPhone 8/7 (NOT Plus) - Retail Packaging - Black,4.7,22522.0,200,49.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81AEN2iBKjL._AC_UL320_.jpg,0,0.53,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),5.303304908059076,3.9308447596687337,10.022292288301378
Samsung 8GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 SODIMM 1Rx8 Single Rank 1.2V 260-Pin Laptop RAM Memory,4.8,666.0,200,22.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/7131ieWm5zL._AC_UL320_.jpg,0,0.09,0,0,0,0,1,0,Storage & Memory Cards,5.303304908059076,3.1354942159291497,6.502790045915623
Kyocera DuraXV Extreme E4810 16GB Verizon | Ultra-Rugged Flip Phone IP68 Rated | 4G LTE HD Voice| 5MP Camera | 1770mAh Battery,4.1,555.0,50,264.09,0,No Coupon,1,0,https://m.media-amazon.com/images/I/41RxBfb4zqL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Mobile Cell Phones & Smartphones,3.9318256327243257,5.580069390969017,6.320768294250582
"Lexmark B3340, B/MB3442 Return Program 3K Toner Cartridge (B341H00), 1 Unit",4.5,102.0,100,116.64,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61MWAzjDJkL._AC_UL320_.jpg,0,0.14,0,0,0,0,1,0,"Office Supplies, Ink & Toner",4.61512051684126,4.7676291136857945,4.634728988229636
"Insta360 Flow 2 Plus AI Tracker Bundle Grey - Foldable Phone Gimbal, AI Tracking with Any App, Multi-Person Tracking, Built-in Tripod/Selfie Stick, Remote Control, Smartphone Stabilizer, Travel",4.4,121.0,100,129.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51VCO9zsDvL._AC_UL320_.jpg,0,0.15,0,0,0,0,1,0,Wearables,4.61512051684126,4.875120984409557,4.804021044733257
Canon Cameras US 1084C001 Canon PowerShot ELPH 190 Digital Camera w/ 10x Optical Zoom and Image Stabilization - Wi-Fi & NFC Enabled (Black),4.3,2071.0,50,371.38,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61KsuvYopKL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Cameras & Photography,3.9318256327243257,5.919914838267906,7.636269603379373
Viper 5706V 2-Way Car Security with Remote Start System,4.4,1265.0,50,299.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71sjYanI-5L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Smart Home & Security,3.9318256327243257,5.70694413799378,7.143617602704121
Audio Technica ATH-EQ300M SV Silver | Ear-Fit Headphones (Japan Import),4.2,3972.0,300,13.8,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51dNFB7tzQL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Wearables,5.707110264748875,2.694627180770069,8.287276755814599
Ham Radio Baofeng UV-9R Pro 8W Long Range VHF UHF Dual Band Tri- Power Waterproof Rechargeable Handheld Two-Way Radio Walkie Talkies with Type-C Charging Cable for Camping Hunting Survival Gear,4.2,380.0,100,27.68,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71sivn8FkYL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Power & Batteries,4.61512051684126,3.35620001573142,5.942799375126701
"Dell XPS 16 9640 16.3"" Touchscreen Notebook - UHD+ - Intel Core Ultra 9 185H - 32 GB - 1 TB SSD - English Keyboard - Platinum",0.0,0.0,0,2899.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/515yL-Tn8gL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,0.0,7.972466015974565,0.0
"HP - Victus 15.6"" Gaming Laptop - AMD Ryzen 5 7535HS - 8GB Memory - NVIDIA GeForce RTX 2050-512GB SSD - Mica Silver",4.6,175.0,0,522.55,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61-MI3foRhL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,0.0,6.260632536733471,5.170483995038151
Apple Smart Folio (for iPad Pro 12.9-inch - 3rd Generation),4.6,2019.0,100,59.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51O+eavLeYL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Tablets & E-readers (DEVICES ONLY),4.61512051684126,4.110709916308365,7.61085279039525
"EPOMAKER Galaxy70 Wireless Gaming Keyboard, 75% Aluminium Mechanical Keyboard, Bluetooth 5.0/2.4GHz/USB-C Wired, Programmable, Hot Swappable, for PC/Mac/Office/Gaming (White, Petal Switch)",4.6,327.0,100,99.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61G5810PeML._AC_UL320_.jpg,0,0.15,0,0,0,0,1,0,Computer Peripherals,4.61512051684126,4.6150215020384655,5.793013608384144
